PLOSPaperID,curr_date,RoundID,ReviewerLLM
pone.0237687,2020-10-26,pone.0237687.r001,False
pone.0237689,2020-09-09,pone.0237689.r001,False
pone.0237691,2020-06-09,pone.0237691.r001,False
pone.0237692,2020-06-22,pone.0237692.r001,False
pone.0237694,2020-07-01,pone.0237694.r001,True
pone.0237695,2020-07-17,pone.0237695.r001,False
pone.0237696,2020-07-23,pone.0237696.r001,True
pone.0237700,2019-12-05,pone.0237700.r002,False
pone.0237702,2020-02-24,pone.0237702.r001,False
pone.0237703,2020-01-09,pone.0237703.r001,False
pone.0237705,2020-05-07,pone.0237705.r001,False
pone.0237712,2020-06-15,pone.0237712.r001,False
pone.0237713,2020-05-05,pone.0237713.r001,False
pone.0237715,2020-04-21,pone.0237715.r001,False
pone.0237720,2020-05-20,pone.0237720.r001,False
pone.0237722,2020-06-23,pone.0237722.r001,False
pone.0237726,2020-06-11,pone.0237726.r001,False
pone.0237730,2020-05-21,pone.0237730.r001,False
pone.0237733,2020-05-07,pone.0237733.r002,True
pone.0237737,2020-06-05,pone.0237737.r001,False
pone.0237738,2020-05-19,pone.0237738.r001,True
pone.0237745,2020-06-30,pone.0237745.r001,True
pone.0237749,2020-07-08,pone.0237749.r001,False
pone.0237753,2020-07-20,pone.0237753.r001,False
pone.0237759,2020-08-26,pone.0237759.r001,False
pone.0237770,2019-11-19,pone.0237770.r001,False
pone.0237776,2020-02-03,pone.0237776.r001,True
pone.0237780,2020-01-22,pone.0237780.r001,False
pone.0237781,2020-02-25,pone.0237781.r001,False
pone.0237786,2020-08-04,pone.0237786.r002,False
pone.0237790,2020-04-23,pone.0237790.r001,False
pone.0237791,2020-05-06,pone.0237791.r001,False
pone.0237792,2020-05-15,pone.0237792.r001,True
pone.0237793,2020-05-27,pone.0237793.r001,True
pone.0237794,2020-04-17,pone.0237794.r001,False
pone.0237800,2020-07-03,pone.0237800.r001,True
pone.0237801,2020-07-22,pone.0237801.r001,False
pone.0237804,2020-07-07,pone.0237804.r001,False
pone.0237805,2020-07-07,pone.0237805.r001,False
pone.0237806,2020-06-10,pone.0237806.r001,False
pone.0237808,2020-06-24,pone.0237808.r001,False
pone.0237812,2020-07-15,pone.0237812.r001,False
pone.0237814,2020-05-19,pone.0237814.r001,False
pone.0237815,2020-07-07,pone.0237815.r001,True
pone.0237817,2020-06-08,pone.0237817.r001,False
pone.0237821,2020-07-08,pone.0237821.r001,False
pone.0237825,2020-06-03,pone.0237825.r001,False
pone.0237826,2020-06-23,pone.0237826.r001,False
pone.0237829,2020-09-10,pone.0237829.r001,False
pone.0237831,2020-08-05,pone.0237831.r001,False
pone.0237832,2020-06-16,pone.0237832.r001,False
pone.0237843,2020-04-22,pone.0237843.r001,False
pone.0237846,2020-06-17,pone.0237846.r001,False
pone.0237854,2020-06-04,pone.0237854.r001,True
pone.0237859,2020-06-11,pone.0237859.r001,False
pone.0237865,2020-04-07,pone.0237865.r001,False
pone.0237868,2020-05-04,pone.0237868.r001,False
pone.0237869,2020-05-27,pone.0237869.r001,False
pone.0237873,2020-07-08,pone.0237873.r001,False
pone.0237879,2020-06-22,pone.0237879.r001,False
pone.0237881,2020-06-30,pone.0237881.r001,False
pone.0237882,2020-06-11,pone.0237882.r001,False
pone.0237883,2020-05-18,pone.0237883.r001,False
pone.0237884,2020-06-04,pone.0237884.r001,False
pone.0237888,2020-07-16,pone.0237888.r001,False
pone.0237890,2020-07-16,pone.0237890.r001,False
pone.0237891,2020-07-23,pone.0237891.r001,False
pone.0237892,2020-07-24,pone.0237892.r001,True
pone.0237893,2020-09-11,pone.0237893.r001,False
pone.0237894,2020-10-23,pone.0237894.r001,False
pone.0237899,2020-06-25,pone.0237899.r001,False
pone.0237901,2020-07-28,pone.0237901.r001,False
pone.0237902,2020-06-01,pone.0237902.r001,False
pone.0237903,2020-07-09,pone.0237903.r001,False
pone.0237905,2020-01-23,pone.0237905.r001,False
pone.0237910,2020-03-25,pone.0237910.r001,False
pone.0237913,2020-06-15,pone.0237913.r001,True
pone.0237917,2020-04-16,pone.0237917.r001,True
pone.0237919,2020-05-18,pone.0237919.r001,False
pone.0237920,2020-06-25,pone.0237920.r001,False
pone.0237922,2020-06-15,pone.0237922.r001,False
pone.0237923,2020-05-04,pone.0237923.r001,False
pone.0237924,2020-03-30,pone.0237924.r001,True
pone.0237925,2020-05-07,pone.0237925.r001,False
pone.0237929,2020-05-26,pone.0237929.r001,False
pone.0237931,2020-05-21,pone.0237931.r001,False
pone.0237933,2020-04-27,pone.0237933.r001,False
pone.0237934,2020-04-08,pone.0237934.r001,False
pone.0237935,2020-05-12,pone.0237935.r001,False
pone.0237944,2020-06-18,pone.0237944.r001,False
pone.0237945,2020-07-20,pone.0237945.r003,False
pone.0237947,2020-07-13,pone.0237947.r001,False
pone.0237950,2020-07-14,pone.0237950.r001,False
pone.0237956,2020-11-04,pone.0237956.r001,False
pone.0237963,2019-12-17,pone.0237963.r001,False
pone.0237967,2020-04-02,pone.0237967.r001,False
pone.0237969,2020-05-07,pone.0237969.r001,False
pone.0237970,2020-03-26,pone.0237970.r001,False
pone.0237973,2020-05-12,pone.0237973.r001,False
pone.0237977,2020-07-23,pone.0237977.r001,False
pone.0237982,2020-04-20,pone.0237982.r001,False
pone.0237984,2020-04-22,pone.0237984.r001,True
pone.0237987,2020-06-24,pone.0237987.r001,False
pone.0237988,2020-05-12,pone.0237988.r001,True
pone.0237994,2020-07-06,pone.0237994.r001,False
pone.0237999,2020-05-19,pone.0237999.r001,False
pone.0238001,2020-07-15,pone.0238001.r001,True
pone.0238002,2020-06-03,pone.0238002.r001,False
pone.0238003,2020-05-29,pone.0238003.r001,False
pone.0238004,2020-05-08,pone.0238004.r001,False
pone.0238005,2020-06-25,pone.0238005.r001,False
pone.0238010,2020-08-25,pone.0238010.r001,False
pone.0238013,2020-09-14,pone.0238013.r001,False
pone.0238016,2020-07-30,pone.0238016.r001,False
pone.0238017,2020-04-21,pone.0238017.r001,True
pone.0238018,2020-05-26,pone.0238018.r001,False
pone.0238020,2020-05-27,pone.0238020.r001,True
pone.0238022,2020-06-15,pone.0238022.r001,False
pone.0238027,2020-04-14,pone.0238027.r001,False
pone.0238028,2020-01-06,pone.0238028.r001,False
pone.0238029,2020-01-28,pone.0238029.r001,False
pone.0238031,2020-08-10,pone.0238031.r001,True
pone.0238034,2020-04-22,pone.0238034.r001,False
pone.0238035,2020-06-08,pone.0238035.r001,False
pone.0238036,2020-05-08,pone.0238036.r001,False
pone.0238039,2020-06-05,pone.0238039.r001,False
pone.0238041,2020-06-15,pone.0238041.r001,False
pone.0238047,2020-06-26,pone.0238047.r001,False
pone.0238048,2020-06-22,pone.0238048.r001,False
pone.0238052,2020-01-13,pone.0238052.r001,False
pone.0238057,2020-03-19,pone.0238057.r001,False
pone.0238058,2020-03-16,pone.0238058.r001,True
pone.0238066,2020-06-08,pone.0238066.r001,True
pone.0238067,2020-08-10,pone.0238067.r001,True
pone.0238068,2020-06-09,pone.0238068.r001,False
pone.0238071,2020-04-16,pone.0238071.r001,False
pone.0238072,2020-05-20,pone.0238072.r001,False
pone.0238075,2020-06-04,pone.0238075.r001,False
pone.0238076,2020-06-23,pone.0238076.r001,False
pone.0238078,2020-06-22,pone.0238078.r001,False
pone.0238082,2020-07-28,pone.0238082.r001,False
pone.0238083,2020-07-14,pone.0238083.r001,False
pone.0238087,2020-12-01,pone.0238087.r001,False
pone.0238088,2020-11-17,pone.0238088.r001,False
pone.0238089,2020-07-23,pone.0238089.r001,False
pone.0238090,2020-07-03,pone.0238090.r001,False
pone.0238091,2020-07-08,pone.0238091.r001,False
pone.0238092,2020-07-07,pone.0238092.r001,False
pone.0238093,2019-12-04,pone.0238093.r001,False
pone.0238094,2019-12-11,pone.0238094.r001,False
pone.0238100,2020-06-18,pone.0238100.r001,False
pone.0238103,2020-06-16,pone.0238103.r001,False
pone.0238107,2020-07-15,pone.0238107.r001,False
pone.0238108,2020-06-08,pone.0238108.r001,False
pone.0238109,2020-06-18,pone.0238109.r001,True
pone.0238110,2020-04-22,pone.0238110.r001,False
pone.0238116,2020-07-20,pone.0238116.r001,True
pone.0238118,2020-06-08,pone.0238118.r001,False
pone.0238120,2020-05-20,pone.0238120.r001,False
pone.0238121,2020-06-19,pone.0238121.r001,True
pone.0238122,2020-04-27,pone.0238122.r001,True
pone.0238124,2020-05-18,pone.0238124.r001,False
pone.0238128,2020-05-12,pone.0238128.r001,False
pone.0238131,2020-05-19,pone.0238131.r001,False
pone.0238132,2020-06-11,pone.0238132.r001,False
pone.0238134,2020-08-02,pone.0238134.r001,False
pone.0238136,2020-07-23,pone.0238136.r001,True
pone.0238137,2020-06-18,pone.0238137.r001,False
pone.0238139,2020-05-20,pone.0238139.r001,False
pone.0238142,2020-05-05,pone.0238142.r001,False
pone.0238145,2020-06-29,pone.0238145.r001,True
pone.0238148,2020-07-31,pone.0238148.r001,True
pone.0238149,2020-07-08,pone.0238149.r001,False
pone.0238153,2020-07-23,pone.0238153.r001,False
pone.0238156,2020-06-24,pone.0238156.r001,False
pone.0238157,2020-09-17,pone.0238157.r001,False
pone.0238160,2020-06-12,pone.0238160.r001,False
pone.0238175,2020-06-30,pone.0238175.r001,True
pone.0238176,2020-07-08,pone.0238176.r001,False
pone.0238177,2020-06-01,pone.0238177.r001,False
pone.0238180,2020-05-15,pone.0238180.r001,False
pone.0238182,2020-08-12,pone.0238182.r001,True
pone.0238187,2020-06-26,pone.0238187.r001,False
pone.0238188,2020-06-12,pone.0238188.r001,True
pone.0238190,2020-06-15,pone.0238190.r001,False
pone.0238193,2020-06-11,pone.0238193.r001,False
pone.0238195,2020-06-02,pone.0238195.r001,False
pone.0238196,2020-06-03,pone.0238196.r001,True
pone.0238202,2020-05-14,pone.0238202.r001,False
pone.0238203,2020-07-14,pone.0238203.r001,False
pone.0238207,2020-06-15,pone.0238207.r001,True
pone.0238210,2020-10-20,pone.0238210.r001,False
pone.0238212,2020-09-16,pone.0238212.r001,True
pone.0238217,2020-06-12,pone.0238217.r001,False
pone.0238218,2020-07-28,pone.0238218.r001,False
pone.0238219,2020-05-19,pone.0238219.r001,False
pone.0238223,2020-06-30,pone.0238223.r001,False
pone.0238225,2020-07-22,pone.0238225.r001,False
pone.0238226,2020-03-04,pone.0238226.r001,False
pone.0238230,2019-11-25,pone.0238230.r001,False
pone.0238231,2020-05-07,pone.0238231.r001,False
pone.0238233,2020-03-18,pone.0238233.r001,False
pone.0238237,2020-05-06,pone.0238237.r001,False
pone.0238238,2020-06-04,pone.0238238.r001,False
pone.0238242,2020-06-29,pone.0238242.r001,False
pone.0238243,2020-04-15,pone.0238243.r001,False
pone.0238245,2020-04-16,pone.0238245.r001,False
pone.0238248,2020-06-05,pone.0238248.r001,False
pone.0238250,2020-05-15,pone.0238250.r001,False
pone.0238255,2020-06-02,pone.0238255.r001,False
pone.0238257,2020-06-11,pone.0238257.r001,False
pone.0238262,2020-06-17,pone.0238262.r001,False
pone.0238268,2020-11-27,pone.0238268.r001,False
pone.0238281,2020-07-24,pone.0238281.r001,False
pone.0238285,2020-01-03,pone.0238285.r001,False
pone.0238288,2020-06-19,pone.0238288.r001,False
pone.0238293,2020-02-04,pone.0238293.r001,False
pone.0238299,2020-07-09,pone.0238299.r001,False
pone.0238302,2020-07-14,pone.0238302.r001,False
pone.0238304,2020-03-27,pone.0238304.r001,True
pone.0238305,2020-05-18,pone.0238305.r001,False
pone.0238308,2020-05-21,pone.0238308.r001,False
pone.0238311,2020-03-23,pone.0238311.r001,False
pone.0238313,2020-05-06,pone.0238313.r001,False
pone.0238314,2020-05-05,pone.0238314.r001,False
pone.0238315,2020-05-05,pone.0238315.r001,False
pone.0238322,2020-07-09,pone.0238322.r001,False
pone.0238323,2020-06-12,pone.0238323.r001,False
pone.0238327,2020-10-12,pone.0238327.r001,False
pone.0238340,2020-08-02,pone.0238340.r001,False
pone.0238341,2020-06-18,pone.0238341.r001,False
pone.0238345,2020-05-28,pone.0238345.r001,False
pone.0238346,2020-07-21,pone.0238346.r001,True
pone.0238350,2020-06-29,pone.0238350.r001,True
pone.0238351,2020-06-29,pone.0238351.r001,False
pone.0238352,2020-06-25,pone.0238352.r001,False
pone.0238372,2020-04-29,pone.0238372.r001,False
pone.0238373,2020-04-16,pone.0238373.r001,False
pone.0238375,2020-03-10,pone.0238375.r001,False
pone.0238376,2020-05-27,pone.0238376.r001,True
pone.0238385,2020-06-12,pone.0238385.r001,False
pone.0238386,2020-06-04,pone.0238386.r001,False
pone.0238387,2020-06-09,pone.0238387.r001,False
pone.0238392,2020-07-17,pone.0238392.r001,False
pone.0238393,2020-07-30,pone.0238393.r001,False
pone.0238395,2020-05-05,pone.0238395.r001,False
pone.0238396,2020-07-01,pone.0238396.r001,False
pone.0238399,2020-07-13,pone.0238399.r001,False
pone.0238401,2020-06-15,pone.0238401.r001,False
pone.0238402,2020-07-08,pone.0238402.r001,False
pone.0238403,2020-07-29,pone.0238403.r001,False
pone.0238404,2020-05-04,pone.0238404.r001,False
pone.0238409,2020-06-16,pone.0238409.r001,False
pone.0238417,2020-06-25,pone.0238417.r001,False
pone.0238422,2020-01-09,pone.0238422.r001,False
pone.0238430,2020-07-16,pone.0238430.r001,False
pone.0238437,2020-06-12,pone.0238437.r001,False
pone.0238439,2020-06-16,pone.0238439.r001,False
pone.0238441,2020-06-12,pone.0238441.r001,False
pone.0238444,2020-08-12,pone.0238444.r001,False
pone.0238449,2020-07-24,pone.0238449.r001,True
pone.0238450,2020-06-24,pone.0238450.r001,True
pone.0238454,2020-02-25,pone.0238454.r001,False
pone.0238455,2020-04-30,pone.0238455.r001,False
pone.0238466,2020-06-02,pone.0238466.r001,True
pone.0238468,2020-07-02,pone.0238468.r001,False
pone.0238471,2020-06-22,pone.0238471.r001,True
pone.0238472,2020-08-02,pone.0238472.r001,False
pone.0238474,2020-07-07,pone.0238474.r001,False
pone.0238476,2020-06-23,pone.0238476.r001,False
pone.0238479,2020-06-24,pone.0238479.r001,False
pone.0238481,2020-07-27,pone.0238481.r001,False
pone.0238484,2020-09-07,pone.0238484.r001,False
pone.0238485,2020-12-02,pone.0238485.r001,False
pone.0238491,2020-07-10,pone.0238491.r001,False
pone.0238492,2020-06-22,pone.0238492.r001,False
pone.0238495,2020-05-25,pone.0238495.r001,False
pone.0238496,2020-05-05,pone.0238496.r001,False
pone.0238497,2020-05-21,pone.0238497.r001,False
pone.0238499,2020-05-19,pone.0238499.r001,True
pone.0238500,2020-01-28,pone.0238500.r001,False
pone.0238501,2020-05-27,pone.0238501.r001,False
pone.0238504,2019-11-26,pone.0238504.r001,False
pone.0238505,2020-07-10,pone.0238505.r001,False
pone.0238506,2020-03-24,pone.0238506.r001,True
pone.0238509,2020-06-17,pone.0238509.r001,False
pone.0238510,2020-03-26,pone.0238510.r001,False
pone.0238511,2020-04-15,pone.0238511.r001,False
pone.0238512,2020-04-27,pone.0238512.r001,False
pone.0238513,2020-04-03,pone.0238513.r001,True
pone.0238516,2020-05-06,pone.0238516.r001,False
pone.0238522,2020-07-17,pone.0238522.r001,False
pone.0238528,2020-04-15,pone.0238528.r001,True
pone.0238529,2020-04-21,pone.0238529.r002,False
pone.0238530,2020-05-13,pone.0238530.r001,False
pone.0238533,2020-06-16,pone.0238533.r001,False
pone.0238535,2020-07-06,pone.0238535.r001,True
pone.0238546,2020-06-19,pone.0238546.r001,False
pone.0238549,2020-06-26,pone.0238549.r001,True
pone.0238552,2020-10-03,pone.0238552.r001,False
pone.0238554,2020-11-11,pone.0238554.r001,False
pone.0238557,2020-11-05,pone.0238557.r001,False
pone.0238568,2020-07-22,pone.0238568.r001,False
pone.0238570,2020-05-27,pone.0238570.r001,False
pone.0238571,2020-06-17,pone.0238571.r001,False
pone.0238572,2019-12-18,pone.0238572.r001,False
pone.0238575,2020-03-13,pone.0238575.r001,False
pone.0238576,2020-05-07,pone.0238576.r001,False
pone.0238578,2020-05-18,pone.0238578.r001,True
pone.0238585,2020-06-15,pone.0238585.r001,False
pone.0238586,2020-07-06,pone.0238586.r002,False
pone.0238588,2020-05-12,pone.0238588.r001,False
pone.0238590,2020-05-12,pone.0238590.r001,True
pone.0238594,2020-06-15,pone.0238594.r001,False
pone.0238595,2020-06-09,pone.0238595.r001,False
pone.0238597,2020-07-02,pone.0238597.r002,False
pone.0238598,2020-06-11,pone.0238598.r001,False
pone.0238604,2020-07-29,pone.0238604.r002,False
pone.0238609,2020-09-10,pone.0238609.r001,False
pone.0238611,2020-09-25,pone.0238611.r001,False
pone.0238613,2020-05-20,pone.0238613.r001,False
pone.0238617,2020-07-14,pone.0238617.r001,False
pone.0238619,2020-07-07,pone.0238619.r001,True
pone.0238620,2020-07-01,pone.0238620.r001,False
pone.0238625,2020-01-13,pone.0238625.r001,False
pone.0238627,2020-08-03,pone.0238627.r001,True
pone.0238631,2020-07-01,pone.0238631.r001,False
pone.0238633,2020-06-11,pone.0238633.r001,False
pone.0238634,2020-06-17,pone.0238634.r001,True
pone.0238635,2020-02-24,pone.0238635.r001,False
pone.0238640,2020-05-01,pone.0238640.r001,False
pone.0238641,2020-05-29,pone.0238641.r001,False
pone.0238643,2020-05-19,pone.0238643.r001,False
pone.0238645,2020-06-17,pone.0238645.r001,False
pone.0238650,2020-04-27,pone.0238650.r001,False
pone.0238651,2020-05-18,pone.0238651.r002,False
pone.0238652,2020-06-23,pone.0238652.r001,True
pone.0238653,2020-06-15,pone.0238653.r001,False
pone.0238654,2020-05-27,pone.0238654.r002,True
pone.0238655,2020-06-24,pone.0238655.r001,False
pone.0238658,2020-06-12,pone.0238658.r001,False
pone.0238660,2020-06-30,pone.0238660.r001,False
pone.0238662,2020-11-09,pone.0238662.r001,False
pone.0238667,2020-12-04,pone.0238667.r001,False
pone.0238669,2020-10-06,pone.0238669.r001,False
pone.0238671,2020-10-28,pone.0238671.r001,False
pone.0238673,2020-09-29,pone.0238673.r001,False
pone.0238675,2020-10-08,pone.0238675.r001,False
pone.0238679,2020-07-31,pone.0238679.r001,False
pone.0238680,2020-07-31,pone.0238680.r001,False
pone.0238681,2020-07-22,pone.0238681.r001,False
pone.0238687,2020-01-17,pone.0238687.r001,False
pone.0238688,2019-10-24,pone.0238688.r001,False
pone.0238689,2019-10-18,pone.0238689.r001,False
pone.0238690,2019-11-15,pone.0238690.r001,False
pone.0238692,2020-02-27,pone.0238692.r001,False
pone.0238693,2020-05-20,pone.0238693.r001,False
pone.0238699,2020-01-22,pone.0238699.r001,False
pone.0238700,2020-01-29,pone.0238700.r001,False
pone.0238702,2020-04-14,pone.0238702.r001,False
pone.0238704,2020-08-24,pone.0238704.r001,True
pone.0238713,2020-08-03,pone.0238713.r001,False
pone.0238714,2020-07-28,pone.0238714.r001,True
pone.0238715,2020-06-02,pone.0238715.r001,True
pone.0238718,2020-07-20,pone.0238718.r001,True
pone.0238719,2020-07-20,pone.0238719.r001,False
pone.0238723,2020-06-24,pone.0238723.r001,True
pone.0238728,2020-06-09,pone.0238728.r001,True
pone.0238729,2020-05-04,pone.0238729.r001,False
pone.0238730,2020-06-19,pone.0238730.r001,False
pone.0238733,2020-06-16,pone.0238733.r001,False
pone.0238735,2020-07-13,pone.0238735.r001,True
pone.0238736,2020-07-01,pone.0238736.r001,False
pone.0238750,2020-08-14,pone.0238750.r001,True
pone.0238751,2020-08-11,pone.0238751.r001,True
pone.0238754,2020-09-14,pone.0238754.r001,False
pone.0238757,2020-09-29,pone.0238757.r001,False
pone.0238759,2020-08-03,pone.0238759.r001,False
pone.0238768,2019-09-20,pone.0238768.r001,False
pone.0238771,2020-08-13,pone.0238771.r001,False
pone.0238778,2020-04-07,pone.0238778.r001,False
pone.0238781,2020-02-28,pone.0238781.r001,False
pone.0238782,2020-05-18,pone.0238782.r001,False
pone.0238783,2020-05-22,pone.0238783.r001,False
pone.0238784,2020-06-05,pone.0238784.r001,False
pone.0238795,2020-06-09,pone.0238795.r001,False
pone.0238799,2020-10-23,pone.0238799.r001,False
pone.0238804,2020-03-17,pone.0238804.r001,False
pone.0238806,2020-03-11,pone.0238806.r001,False
pone.0238809,2020-06-04,pone.0238809.r001,True
pone.0238810,2020-06-11,pone.0238810.r001,False
pone.0238812,2020-05-05,pone.0238812.r001,False
pone.0238813,2020-07-14,pone.0238813.r001,False
pone.0238815,2020-06-10,pone.0238815.r001,False
pone.0238820,2020-07-10,pone.0238820.r001,False
pone.0238821,2020-03-19,pone.0238821.r001,False
pone.0238828,2020-07-16,pone.0238828.r001,False
pone.0238829,2020-08-18,pone.0238829.r001,False
pone.0238830,2020-07-09,pone.0238830.r001,False
pone.0238832,2020-05-26,pone.0238832.r001,False
pone.0238833,2019-12-19,pone.0238833.r001,False
pone.0238834,2020-04-02,pone.0238834.r001,False
pone.0238835,2019-12-16,pone.0238835.r001,True
pone.0238836,2019-10-21,pone.0238836.r001,False
