pmid,pmc,doi,manuscript,File,pii,publisher-id,coden,art-access-id,other,sici,publisher-manuscript
24791743,PMC4074450,10.1038/labinvest.2014.66,NIHMS580988,PMC004xxxxxx/PMC4074450.xml,,,,,,,
24651737,PMC4074453,10.1038/jp.2014.42,NIHMS566390,PMC004xxxxxx/PMC4074453.xml,,,,,,,
24670663,PMC4074602,10.1038/nature13069,NIHMS559289,PMC004xxxxxx/PMC4074602.xml,,,,,,,
24947615,PMC4074707,10.1038/ncomms5233,NIHMS600156,PMC004xxxxxx/PMC4074707.xml,,,,,,,
24980129,PMC4074764,10.1093/database/bau053,,PMC004xxxxxx/PMC4074764.xml,,bau053,,,,,
24965656,PMC4074775,10.1038/nature13409,NIHMS590620,PMC004xxxxxx/PMC4074775.xml,,,,,,,
24747643,PMC4074779,10.1038/ng.2956,HHMIMS577752,PMC004xxxxxx/PMC4074779.xml,,,,,,,
24805243,PMC4074887,10.1038/nature13240,NIHMS574498,PMC004xxxxxx/PMC4074887.xml,,,,,,,
24785689,PMC4075171,10.1038/jhg.2014.29,NIHMS584332,PMC004xxxxxx/PMC4075171.xml,,,,,,,
24089205,PMC4075283,10.1038/nature12606,NIHMS520273,PMC004xxxxxx/PMC4075283.xml,,,,,,,
24875164,PMC4075468,10.1038/ncomms4903,NIHMS586713,PMC004xxxxxx/PMC4075468.xml,,,,,,,
24814851,PMC4075620,10.1212/WNL.0000000000000507,,PMC004xxxxxx/PMC4075620.xml,,NEUROLOGY2013560243,,,,,
24980130,PMC4075928,10.1093/database/bau061,,PMC004xxxxxx/PMC4075928.xml,,bau061,,,,,
24793649,PMC4075942,10.1038/nsmb.2820,HHMIMS583201,PMC004xxxxxx/PMC4075942.xml,,,,,,,
24759320,PMC4075966,10.1038/nature13229,NIHMS573160,PMC004xxxxxx/PMC4075966.xml,,,,,,,
24921664,PMC4075985,10.1021/bi500300c,,PMC004xxxxxx/PMC4075985.xml,,,,,,,
24873380,PMC4075986,10.1021/bi500162z,,PMC004xxxxxx/PMC4075986.xml,,,,,,,
24873326,PMC4075987,10.1021/bi5002823,,PMC004xxxxxx/PMC4075987.xml,,,,,,,
24915610,PMC4075988,10.1021/bi5003212,,PMC004xxxxxx/PMC4075988.xml,,,,,,,
24896852,PMC4075989,10.1021/bi5004102,,PMC004xxxxxx/PMC4075989.xml,,,,,,,
24914472,PMC4075990,10.1021/bi500260j,,PMC004xxxxxx/PMC4075990.xml,,,,,,,
25013245,PMC4075991,10.1021/om500439p,,PMC004xxxxxx/PMC4075991.xml,,,,,,,
24884175,PMC4075992,10.1021/bi5002536,,PMC004xxxxxx/PMC4075992.xml,,,,,,,
24858072,PMC4075998,10.1021/am502056q,,PMC004xxxxxx/PMC4075998.xml,,,,,,,
24911465,PMC4075999,10.1021/ol501241a,,PMC004xxxxxx/PMC4075999.xml,,,,,,,
24890658,PMC4076000,10.1021/ol501243g,,PMC004xxxxxx/PMC4076000.xml,,,,,,,
24911346,PMC4076001,10.1021/ol501254h,,PMC004xxxxxx/PMC4076001.xml,,,,,,,
24916343,PMC4076003,10.1021/ol5015976,,PMC004xxxxxx/PMC4076003.xml,,,,,,,
24918110,PMC4076005,10.1021/ol501329t,,PMC004xxxxxx/PMC4076005.xml,,,,,,,
24901764,PMC4076006,10.1021/jp504059p,,PMC004xxxxxx/PMC4076006.xml,,,,,,,
24874024,PMC4076007,10.1021/jp501330x,,PMC004xxxxxx/PMC4076007.xml,,,,,,,
24730509,PMC4076013,10.1021/cb500141b,,PMC004xxxxxx/PMC4076013.xml,,,,,,,
24742366,PMC4076014,10.1021/cb500161z,,PMC004xxxxxx/PMC4076014.xml,,,,,,,
24689980,PMC4076015,10.1021/cb500062n,,PMC004xxxxxx/PMC4076015.xml,,,,,,,
24837276,PMC4076016,10.1021/jo500457n,,PMC004xxxxxx/PMC4076016.xml,,,,,,,
24650357,PMC4076017,10.1021/cb500038g,,PMC004xxxxxx/PMC4076017.xml,,,,,,,
24806291,PMC4076019,10.1021/nn501134q,,PMC004xxxxxx/PMC4076019.xml,,,,,,,
24707965,PMC4076021,10.1021/cb500018s,,PMC004xxxxxx/PMC4076021.xml,,,,,,,
24835734,PMC4076022,10.1021/ci500132c,,PMC004xxxxxx/PMC4076022.xml,,,,,,,
25056147,PMC4076023,10.1021/cb500248r,,PMC004xxxxxx/PMC4076023.xml,,,,,,,
24824865,PMC4076024,10.1021/nn5008572,,PMC004xxxxxx/PMC4076024.xml,,,,,,,
24806912,PMC4076025,10.1021/nn5009879,,PMC004xxxxxx/PMC4076025.xml,,,,,,,
24830957,PMC4076027,10.1021/ci500173w,,PMC004xxxxxx/PMC4076027.xml,,,,,,,
24811110,PMC4076028,10.1021/nn5014484,,PMC004xxxxxx/PMC4076028.xml,,,,,,,
24882589,PMC4076029,10.1021/np500237h,,PMC004xxxxxx/PMC4076029.xml,,,,,,,
24806614,PMC4076030,10.1021/nn5015962,,PMC004xxxxxx/PMC4076030.xml,,,,,,,
24870929,PMC4076032,10.1021/jo5008674,,PMC004xxxxxx/PMC4076032.xml,,,,,,,
24889266,PMC4076033,10.1021/nn501871d,,PMC004xxxxxx/PMC4076033.xml,,,,,,,
24738918,PMC4076034,10.1021/cb4008875,,PMC004xxxxxx/PMC4076034.xml,,,,,,,
24848786,PMC4076035,10.1021/nn500512x,,PMC004xxxxxx/PMC4076035.xml,,,,,,,
24933607,PMC4076036,10.1021/np4008798,,PMC004xxxxxx/PMC4076036.xml,,,,,,,
24722229,PMC4076037,10.1097/WNR.0000000000000169,,PMC004xxxxxx/PMC4076037.xml,,,,,,,
24895010,PMC4076039,10.1021/np5002384,,PMC004xxxxxx/PMC4076039.xml,,,,,,,
24738946,PMC4076040,10.1021/cb5001907,,PMC004xxxxxx/PMC4076040.xml,,,,,,,
24823889,PMC4076041,10.1021/jo500813n,,PMC004xxxxxx/PMC4076041.xml,,,,,,,
24476364,PMC4076042,10.1021/cr4003837,,PMC004xxxxxx/PMC4076042.xml,,,,,,,
24877558,PMC4076043,10.1021/nn5015903,,PMC004xxxxxx/PMC4076043.xml,,,,,,,
24825154,PMC4076100,10.1097/BRS.0000000000000396,,PMC004xxxxxx/PMC4076100.xml,,,,spne3916p1301,,,
24961404,PMC4076173,10.12659/MSM.8897770,,PMC004xxxxxx/PMC4076173.xml,,889770,,,,,
25002818,PMC4076204,10.4137/OED.S16067,,PMC004xxxxxx/PMC4076204.xml,,oed-6-2014-037,,,,,
25002817,PMC4076205,10.4137/OED.S16031,,PMC004xxxxxx/PMC4076205.xml,,oed-6-2014-031,,,,,
24987491,PMC4076226,10.12659/AJCR.890455,,PMC004xxxxxx/PMC4076226.xml,,890455,,,,,
24987488,PMC4076227,10.12659/PJR.890732,,PMC004xxxxxx/PMC4076227.xml,,890732,,,,,
24947491,PMC4076230,10.12659/MSM.891142,,PMC004xxxxxx/PMC4076230.xml,,891142,,,,,
24902769,PMC4076294,10.1021/ja5038269,,PMC004xxxxxx/PMC4076294.xml,,,,,,,
24842079,PMC4076299,10.1016/j.coviro.2014.04.007,,PMC004xxxxxx/PMC4076299.xml,,S1879-6257(14)00089-3,,,,,
24463698,PMC4076429,10.1038/nchembio.1438,NIHMS548210,PMC004xxxxxx/PMC4076429.xml,,,,,,,
25002819,PMC4076446,10.4137/CCRep.S15790,,PMC004xxxxxx/PMC4076446.xml,,ccrep-7-2014-049,,,,,
25002816,PMC4076476,10.4137/CGM.S14501,,PMC004xxxxxx/PMC4076476.xml,,cgm-7-2014-027,,,,,
25002815,PMC4076477,10.4137/BBI.S15211,,PMC004xxxxxx/PMC4076477.xml,,bbi-8-2014-159,,,,,
24662815,PMC4076531,10.1038/onc.2014.78,EMS56821,PMC004xxxxxx/PMC4076531.xml,,,,,,,
25928223,PMC4076619,10.1186/bcr3671,,PMC004xxxxxx/PMC4076619.xml,,bcr3671,,,,,
24764545,PMC4076653,10.1192/bjp.bp.113.134221,,PMC004xxxxxx/PMC4076653.xml,,,,,,,
24809401,PMC4076654,10.1192/bjp.bp.113.130419,,PMC004xxxxxx/PMC4076654.xml,,,,,,,
24978373,PMC4076684,10.1038/ki.2013.552,NIHMS549294,PMC004xxxxxx/PMC4076684.xml,,,,,,,
24978374,PMC4076695,10.1038/ki.2014.22,NIHMS557896,PMC004xxxxxx/PMC4076695.xml,,,,,,,
24892844,PMC4076704,10.1038/ncomms5060,NIHMS593227,PMC004xxxxxx/PMC4076704.xml,,,,,,,
24870244,PMC4076706,10.1038/nature13267,NIHMS578216,PMC004xxxxxx/PMC4076706.xml,,,,,,,
24343793,PMC4076849,10.1007/s10802-013-9833-x,,PMC004xxxxxx/PMC4076849.xml,,9833,,,,,
25006540,PMC4077002,10.1186/s13568-014-0051-x,,PMC004xxxxxx/PMC4077002.xml,,s13568-014-0051-x,,,,,
24986985,PMC4077110,10.1093/jscr/rju066,,PMC004xxxxxx/PMC4077110.xml,,rju066,,,,,
23672688,PMC4077167,10.1186/cc11805,,PMC004xxxxxx/PMC4077167.xml,,cc11805,,,,,
24451591,PMC4077182,10.1038/nchem.1836,NIHMS550332,PMC004xxxxxx/PMC4077182.xml,,,,,,,
24880876,PMC4077215,10.1038/nmeth.2992,NIHMS594558,PMC004xxxxxx/PMC4077215.xml,,,,,,,
24820195,PMC4077242,10.1021/ja5034952,,PMC004xxxxxx/PMC4077242.xml,,,,,,,
24752080,PMC4077321,10.1038/nbt.2862,NIHMS572812,PMC004xxxxxx/PMC4077321.xml,,,,,,,
25057242,PMC4077329,10.4137/CMC.S15961,,PMC004xxxxxx/PMC4077329.xml,,cmc-8-2014-053,,,,,
23788368,PMC4077331,10.1038/jp.2013.69,NIHMS484746,PMC004xxxxxx/PMC4077331.xml,,,,,,,
25006538,PMC4077624,10.1186/s13568-014-0032-0,,PMC004xxxxxx/PMC4077624.xml,,s13568-014-0032-0,,,,,
24713352,PMC4077717,10.1016/j.coviro.2014.03.006,,PMC004xxxxxx/PMC4077717.xml,,S1879-6257(14)00066-2,,,,,
24284630,PMC4077721,10.1038/nature12862,NIHMS539023,PMC004xxxxxx/PMC4077721.xml,,,,,,,
24732874,PMC4077759,10.1097/QAI.0000000000000169,,PMC004xxxxxx/PMC4077759.xml,,QAIV14093,,00019,,,
24424522,PMC4077764,10.1038/mi.2013.124,EMS56050,PMC004xxxxxx/PMC4077764.xml,,,,,,,
25057240,PMC4077872,10.4137/EHI.S16430,,PMC004xxxxxx/PMC4077872.xml,,ehi-8-2014-027,,,,,
24390216,PMC4077910,10.1038/modpathol.2013.224,NIHMS532459,PMC004xxxxxx/PMC4077910.xml,,,,,,,
24573316,PMC4077913,10.1038/ki.2014.14,NIHMS556370,PMC004xxxxxx/PMC4077913.xml,,,,,,,
24550067,PMC4077920,10.1002/oby.20725,NIHMS566951,PMC004xxxxxx/PMC4077920.xml,,,,,,,
24552847,PMC4077925,10.1038/ki.2014.5,NIHMS555413,PMC004xxxxxx/PMC4077925.xml,,,,,,,
24777992,PMC4077938,10.1002/oby.20776,NIHMS586195,PMC004xxxxxx/PMC4077938.xml,,,,,,,
24771618,PMC4077939,10.1002/oby.20777,NIHMS586196,PMC004xxxxxx/PMC4077939.xml,,,,,,,
24634403,PMC4077942,10.1002/oby.20743,NIHMS574793,PMC004xxxxxx/PMC4077942.xml,,,,,,,
24634397,PMC4077951,10.1002/oby.20741,NIHMS574794,PMC004xxxxxx/PMC4077951.xml,,,,,,,
24832154,PMC4077998,10.1038/ncomms4626,HHMIMS575216,PMC004xxxxxx/PMC4077998.xml,,,,,,,
24305160,PMC4078027,10.1038/nature12822,NIHMS536565,PMC004xxxxxx/PMC4078027.xml,,,,,,,
25120278,PMC4078062,10.3164/jcbn.13-100,,PMC004xxxxxx/PMC4078062.xml,,jcbn13-100,,,,,
25120273,PMC4078063,10.3164/jcbn.13-112,,PMC004xxxxxx/PMC4078063.xml,,jcbn13-112,,,,,
25120274,PMC4078064,10.3164/jcbn.13-70,,PMC004xxxxxx/PMC4078064.xml,,jcbn13-70,,,,,
25120277,PMC4078065,10.3164/jcbn.13-76,,PMC004xxxxxx/PMC4078065.xml,,jcbn13-76,,,,,
25120279,PMC4078066,10.3164/jcbn.13-93,,PMC004xxxxxx/PMC4078066.xml,,jcbn13-93,,,,,
25147427,PMC4078067,10.3164/jcbn.14-11,,PMC004xxxxxx/PMC4078067.xml,,jcbn14-11,,,,,
25120276,PMC4078068,10.3164/jcbn.14-12,,PMC004xxxxxx/PMC4078068.xml,,jcbn14-12,,,,,
25120281,PMC4078069,10.3164/jcbn.14-15,,PMC004xxxxxx/PMC4078069.xml,,jcbn14-15,,,,,
25120282,PMC4078070,10.3164/jcbn.14-27,,PMC004xxxxxx/PMC4078070.xml,,jcbn14-27,,,,,
25120283,PMC4078071,10.3164/jcbn.14-29,,PMC004xxxxxx/PMC4078071.xml,,jcbn14-29,,,,,
25120275,PMC4078072,10.3164/jcbn.14-4,,PMC004xxxxxx/PMC4078072.xml,,jcbn14-4,,,,,
25120280,PMC4078073,10.3164/jcbn.14-8,,PMC004xxxxxx/PMC4078073.xml,,jcbn14-8,,,,,
25054099,PMC4078104,10.1055/s-0034-1375563,,PMC004xxxxxx/PMC4078104.xml,,1400032,,,,,
25032054,PMC4078105,10.1055/s-0034-1368091,,PMC004xxxxxx/PMC4078105.xml,,130033,,,,,
25032056,PMC4078107,10.1055/s-0034-1370354,,PMC004xxxxxx/PMC4078107.xml,,130037,,,,,
25054100,PMC4078113,10.1055/s-0034-1375560,,PMC004xxxxxx/PMC4078113.xml,,1300028,,,,,
25054098,PMC4078123,10.1055/s-0033-1361589,,PMC004xxxxxx/PMC4078123.xml,,1300045,,,,,
25032053,PMC4078132,10.1055/s-0033-1364192,,PMC004xxxxxx/PMC4078132.xml,,130040,,,,,
25061549,PMC4078136,10.1055/s-0033-1360724,,PMC004xxxxxx/PMC4078136.xml,,1300050,,,,,
25061548,PMC4078138,10.1055/s-0034-1370790,,PMC004xxxxxx/PMC4078138.xml,,1300023,,,,,
25032050,PMC4078139,10.1055/s-0033-1358767,,PMC004xxxxxx/PMC4078139.xml,,130023,,,,,
25032061,PMC4078144,10.1055/s-0034-1371751,,PMC004xxxxxx/PMC4078144.xml,,130044,,,,,
25032062,PMC4078150,10.1055/s-0034-1371749,,PMC004xxxxxx/PMC4078150.xml,,130041,,,,,
25072001,PMC4078151,10.1055/s-0034-1366973,,PMC004xxxxxx/PMC4078151.xml,,1300056,,,,,
25072004,PMC4078158,10.1055/s-0033-1357301,,PMC004xxxxxx/PMC4078158.xml,,1300037,,,,,
25032058,PMC4078159,10.1055/s-0034-1370352,,PMC004xxxxxx/PMC4078159.xml,,130031,,,,,
25032059,PMC4078160,10.1055/s-0034-1370355,,PMC004xxxxxx/PMC4078160.xml,,130038,,,,,
25072000,PMC4078162,10.1055/s-0033-1363515,,PMC004xxxxxx/PMC4078162.xml,,1300054,,,,,
25032057,PMC4078163,10.1055/s-0034-1370351,,PMC004xxxxxx/PMC4078163.xml,,130030,,,,,
25032055,PMC4078164,10.1055/s-0034-1368090,,PMC004xxxxxx/PMC4078164.xml,,130004,,,,,
25072003,PMC4078165,10.1055/s-0034-1370789,,PMC004xxxxxx/PMC4078165.xml,,1300032,,,,,
25032060,PMC4078169,10.1055/s-0034-1371750,,PMC004xxxxxx/PMC4078169.xml,,130043,,,,,
25072005,PMC4078174,10.1055/s-0033-1360722,,PMC004xxxxxx/PMC4078174.xml,,1300019,,,,,
25032052,PMC4078177,10.1055/s-0033-1361926,,PMC004xxxxxx/PMC4078177.xml,,130027,,,,,
25072002,PMC4078180,10.1055/s-0034-1370693,,PMC004xxxxxx/PMC4078180.xml,,1300005,,,,,
25032051,PMC4078183,10.1055/s-0033-1358766,,PMC004xxxxxx/PMC4078183.xml,,130020,,,,,
21072051,PMC4078661,10.1038/leu.2010.263,NIHMS239558,PMC004xxxxxx/PMC4078661.xml,,,,,,,
,PMC4078684,10.1136/jmedgenet-2013-102116corr1,,PMC004xxxxxx/PMC4078684.xml,,jmedgenet-2013-102116corr1,,,,,
,PMC4078706,10.1136/jmedgenet-2012-101203corr1,,PMC004xxxxxx/PMC4078706.xml,,jmedgenet-2012-101203corr1,,,,,
,PMC4078718,10.1136/bmjqs-2013-002557corr1,,PMC004xxxxxx/PMC4078718.xml,,bmjqs-2013-002557corr1,,,,,
,PMC4078773,10.1136/bmjopen-2013-004052corr1,,PMC004xxxxxx/PMC4078773.xml,,bmjopen-2013-004052corr1,,,,,
24867590,PMC4078945,10.1021/jm500531z,,PMC004xxxxxx/PMC4078945.xml,,,,,,,
24646995,PMC4078991,10.1038/nature13147,NIHMS566193,PMC004xxxxxx/PMC4078991.xml,,,,,,,
24846660,PMC4078997,10.1038/ncomms4889,NIHMS586214,PMC004xxxxxx/PMC4078997.xml,,,,,,,
23995283,PMC4079117,10.1038/nm.3321,NIHMS510848,PMC004xxxxxx/PMC4079117.xml,,,,,,,
24891613,PMC4079208,10.1093/gbe/evu113,,PMC004xxxxxx/PMC4079208.xml,,evu113,,,,,
24812293,PMC4079209,10.1093/gbe/evu091,,PMC004xxxxxx/PMC4079209.xml,,evu091,,,,,
24991223,PMC4079287,,,PMC004xxxxxx/PMC4079287.xml,,17404398-3-1a,,,,,
24991224,PMC4079288,10.7573/dic.212262,,PMC004xxxxxx/PMC4079288.xml,,212262,,,,,
24905233,PMC4079319,10.1021/ac500599r,,PMC004xxxxxx/PMC4079319.xml,,,,,,,
24937679,PMC4079320,10.1021/ac5011052,,PMC004xxxxxx/PMC4079320.xml,,,,,,,
24937777,PMC4079321,10.1021/ac5011074,,PMC004xxxxxx/PMC4079321.xml,,,,,,,
24918975,PMC4079322,10.1021/ac5013859,,PMC004xxxxxx/PMC4079322.xml,,,,,,,
24927449,PMC4079323,10.1021/ac500574t,,PMC004xxxxxx/PMC4079323.xml,,,,,,,
24911361,PMC4079324,10.1021/la5015219,,PMC004xxxxxx/PMC4079324.xml,,,,,,,
24882105,PMC4079326,10.1021/jm5006572,,PMC004xxxxxx/PMC4079326.xml,,,,,,,
24801997,PMC4079327,10.1021/jm500481t,,PMC004xxxxxx/PMC4079327.xml,,,,,,,
24897296,PMC4079330,10.1021/jm500409k,,PMC004xxxxxx/PMC4079330.xml,,,,,,,
24673739,PMC4079331,10.1021/jm4016922,,PMC004xxxxxx/PMC4079331.xml,,,,,,,
,PMC4079340,10.1007/s12017-013-8263-9,,PMC004xxxxxx/PMC4079340.xml,,8263,,,,,
,PMC4079341,10.1007/s40263-013-0125-3,,PMC004xxxxxx/PMC4079341.xml,,125,,,,,
,PMC4079345,10.1007/s00125-012-2704-0,,PMC004xxxxxx/PMC4079345.xml,,2704,,,,,
,PMC4079385,10.1007/s00125-013-3091-x,,PMC004xxxxxx/PMC4079385.xml,,3091,,,,,
,PMC4079386,10.1007/s40261-013-0165-y,,PMC004xxxxxx/PMC4079386.xml,,165,,,,,
,PMC4079387,10.1007/s00232-012-9501-z,,PMC004xxxxxx/PMC4079387.xml,,9501,,,,,
,PMC4079388,10.1007/s40263-013-0088-4,,PMC004xxxxxx/PMC4079388.xml,,88,,,,,
,PMC4079390,10.1007/s00439-013-1359-3,,PMC004xxxxxx/PMC4079390.xml,,1359,,,,,
,PMC4079392,10.1007/s00125-012-2664-4,,PMC004xxxxxx/PMC4079392.xml,,2664,,,,,
,PMC4079514,10.1007/s00125-013-3103-x,,PMC004xxxxxx/PMC4079514.xml,,3103,,,,,
,PMC4079515,10.1007/s12640-012-9349-0,,PMC004xxxxxx/PMC4079515.xml,,9349,,,,,
,PMC4079516,10.1007/s40261-012-0050-0,,PMC004xxxxxx/PMC4079516.xml,,50,,,,,
,PMC4079519,10.1007/s00384-013-1719-4,,PMC004xxxxxx/PMC4079519.xml,,1719,,,,,
,PMC4079520,10.1007/s00592-012-0425-y,,PMC004xxxxxx/PMC4079520.xml,,425,,,,,
,PMC4079521,10.1007/s00439-013-1307-2,,PMC004xxxxxx/PMC4079521.xml,,1307,,,,,
,PMC4079522,10.1007/s12325-014-0103-2,,PMC004xxxxxx/PMC4079522.xml,,103,,,,,
,PMC4079526,10.1007/s00280-013-2325-4,,PMC004xxxxxx/PMC4079526.xml,,2325,,,,,
,PMC4079527,10.1007/s10456-012-9331-8,,PMC004xxxxxx/PMC4079527.xml,,9331,,,,,
,PMC4079528,10.1007/s40261-013-0133-6,,PMC004xxxxxx/PMC4079528.xml,,133,,,,,
24847883,PMC4079543,10.1038/nature13377,NIHMS587112,PMC004xxxxxx/PMC4079543.xml,,,,,,,
,PMC4079569,10.1007/s40259-013-0059-9,,PMC004xxxxxx/PMC4079569.xml,,59,,,,,
,PMC4079570,10.1007/s10461-014-0722-2,,PMC004xxxxxx/PMC4079570.xml,,722,,,,,
,PMC4079573,10.1007/s10545-013-9648-5,,PMC004xxxxxx/PMC4079573.xml,,9648,,,,,
,PMC4079574,10.1007/s00776-013-0482-2,,PMC004xxxxxx/PMC4079574.xml,,482,,,,,
,PMC4079575,10.3758/s13414-012-0363-3,,PMC004xxxxxx/PMC4079575.xml,,363,,,,,
,PMC4079576,10.1007/s13353-013-0138-0,,PMC004xxxxxx/PMC4079576.xml,,138,,,,,
,PMC4079577,10.1007/s12010-014-0803-8,,PMC004xxxxxx/PMC4079577.xml,,803,,,,,
,PMC4079578,10.1007/s00401-013-1176-8,,PMC004xxxxxx/PMC4079578.xml,,1176,,,,,
,PMC4079579,10.1007/s11033-012-2226-3,,PMC004xxxxxx/PMC4079579.xml,,2226,,,,,
,PMC4079581,10.1007/s10482-013-9945-x,,PMC004xxxxxx/PMC4079581.xml,,9945,,,,,
,PMC4079582,10.1007/s11248-013-9744-1,,PMC004xxxxxx/PMC4079582.xml,,9744,,,,,
,PMC4079583,10.1007/s12013-013-9619-3,,PMC004xxxxxx/PMC4079583.xml,,9619,,,,,
,PMC4079584,10.1007/s40258-013-0066-5,,PMC004xxxxxx/PMC4079584.xml,,66,,,,,
,PMC4079601,10.1007/s00417-012-2230-2,,PMC004xxxxxx/PMC4079601.xml,,2230,,,,,
,PMC4079603,10.1007/s00251-013-0737-2,,PMC004xxxxxx/PMC4079603.xml,,737,,,,,
,PMC4079604,10.1007/s00335-014-9501-7,,PMC004xxxxxx/PMC4079604.xml,,9501,,,,,
,PMC4079605,10.1007/s10120-012-0205-y,,PMC004xxxxxx/PMC4079605.xml,,205,,,,,
,PMC4079607,10.1007/s10103-013-1269-6,,PMC004xxxxxx/PMC4079607.xml,,1269,,,,,
,PMC4079608,10.1007/s00281-013-0385-5,,PMC004xxxxxx/PMC4079608.xml,,385,,,,,
24052322,PMC4079609,10.1007/s00432-013-1507-0,,PMC004xxxxxx/PMC4079609.xml,,1507,,,,,
,PMC4079611,10.1007/s10354-013-0190-8,,PMC004xxxxxx/PMC4079611.xml,,190,,,,,
,PMC4079612,10.1007/s10071-013-0691-2,,PMC004xxxxxx/PMC4079612.xml,,691,,,,,
,PMC4079614,10.1007/s11060-013-1305-1,,PMC004xxxxxx/PMC4079614.xml,,1305,,,,,
,PMC4079615,10.1007/s00134-012-2740-8,,PMC004xxxxxx/PMC4079615.xml,,2740,,,,,
,PMC4079616,10.1007/s12272-013-0177-4,,PMC004xxxxxx/PMC4079616.xml,,177,,,,,
,PMC4079620,10.1007/s11095-012-0940-0,,PMC004xxxxxx/PMC4079620.xml,,940,,,,,
,PMC4079639,10.1007/s10482-013-0005-3,,PMC004xxxxxx/PMC4079639.xml,,5,,,,,
,PMC4079646,10.1007/s11356-013-1519-y,,PMC004xxxxxx/PMC4079646.xml,,1519,,,,,
24995118,PMC4079647,10.12659/AJCR.890092,,PMC004xxxxxx/PMC4079647.xml,,890092,,,,,
24995072,PMC4079648,10.12659/PJR.890809,,PMC004xxxxxx/PMC4079648.xml,,890809,,,,,
,PMC4079661,10.1007/s00251-013-0687-8,,PMC004xxxxxx/PMC4079661.xml,,687,,,,,
,PMC4079663,10.1007/s12265-013-9478-8,,PMC004xxxxxx/PMC4079663.xml,,9478,,,,,
,PMC4079664,10.1007/s11102-013-0491-3,,PMC004xxxxxx/PMC4079664.xml,,491,,,,,
,PMC4079668,10.1007/s11010-013-1727-2,,PMC004xxxxxx/PMC4079668.xml,,1727,,,,,
,PMC4079671,10.1007/s00259-013-2454-3,,PMC004xxxxxx/PMC4079671.xml,,2454,,,,,
,PMC4079673,10.1007/s12020-013-9875-4,,PMC004xxxxxx/PMC4079673.xml,,9875,,,,,
,PMC4079674,10.1007/s00418-014-1196-z,,PMC004xxxxxx/PMC4079674.xml,,1196,,,,,
,PMC4079675,10.1007/s00401-013-1134-5,,PMC004xxxxxx/PMC4079675.xml,,1134,,,,,
,PMC4079676,10.1007/s12265-012-9393-4,,PMC004xxxxxx/PMC4079676.xml,,9393,,,,,
,PMC4079677,10.1007/s00228-013-1565-x,,PMC004xxxxxx/PMC4079677.xml,,1565,,,,,
,PMC4079679,10.1007/s10637-013-0021-1,,PMC004xxxxxx/PMC4079679.xml,,21,,,,,
,PMC4079680,10.1007/s11481-012-9425-5,,PMC004xxxxxx/PMC4079680.xml,,9425,,,,,
,PMC4079682,10.1007/s00534-013-0618-y,,PMC004xxxxxx/PMC4079682.xml,,618,,,,,
24406461,PMC4079725,10.1038/gim.2013.184,NIHMS571299,PMC004xxxxxx/PMC4079725.xml,,,,,,,
24848233,PMC4079739,10.1038/nchem.1947,NIHMS583212,PMC004xxxxxx/PMC4079739.xml,,,,,,,
24406457,PMC4079742,10.1038/gim.2013.194,NIHMS571298,PMC004xxxxxx/PMC4079742.xml,,,,,,,
24777184,PMC4079749,10.1038/bmt.2014.69,NIHMS570733,PMC004xxxxxx/PMC4079749.xml,,,,,,,
24406459,PMC4079763,10.1038/gim.2013.183,NIHMS571300,PMC004xxxxxx/PMC4079763.xml,,,,,,,
24384629,PMC4079770,10.1038/jhh.2013.131,NIHMS539246,PMC004xxxxxx/PMC4079770.xml,,,,,,,
,PMC4080088,10.1186/2049-3002-2-S1-P46,,PMC004xxxxxx/PMC4080088.xml,,2049-3002-2-S1-P46,,,,,
24875861,PMC4080092,10.1038/ncomms4918,NIHMS587905,PMC004xxxxxx/PMC4080092.xml,,,,,,,
24815961,PMC4080408,10.1038/ncomms4878,NIHMS585593,PMC004xxxxxx/PMC4080408.xml,,,,,,,
25003060,PMC4080487,10.5339/qmj.2013.11,,PMC004xxxxxx/PMC4080487.xml,,qmj.2013.11,,,,,
25003067,PMC4080488,10.5339/qmj.2013.18,,PMC004xxxxxx/PMC4080488.xml,,qmj.2013.18,,,,,
25003066,PMC4080489,10.5339/qmj.2013.17,,PMC004xxxxxx/PMC4080489.xml,,qmj.2013.17,,,,,
25003061,PMC4080490,10.5339/qmj.2013.12,,PMC004xxxxxx/PMC4080490.xml,,qmj.2013.12,,,,,
25003064,PMC4080491,10.5339/qmj.2013.15,,PMC004xxxxxx/PMC4080491.xml,,qmj.2013.15,,,,,
25003059,PMC4080492,10.5339/qmj.2013.10,,PMC004xxxxxx/PMC4080492.xml,,qmj.2013.10,,,,,
25003062,PMC4080493,10.5339/qmj.2013.13,,PMC004xxxxxx/PMC4080493.xml,,qmj.2013.13,,,,,
25003065,PMC4080494,10.5339/qmj.2013.16,,PMC004xxxxxx/PMC4080494.xml,,qmj.2013.16,,,,,
25003063,PMC4080495,10.5339/qmj.2013.14,,PMC004xxxxxx/PMC4080495.xml,,qmj.2013.14,,,,,
24681229,PMC4080630,10.1016/j.vaccine.2014.03.046,,PMC004xxxxxx/PMC4080630.xml,,S0264-410X(14)00415-0,,,,,
24901652,PMC4081047,10.1021/bi5003713,,PMC004xxxxxx/PMC4081047.xml,,,,,,,
24945463,PMC4081048,10.1021/bi401263h,,PMC004xxxxxx/PMC4081048.xml,,,,,,,
