pmid,pmc,doi,File,publisher-id,manuscript,pii,art-access-id,coden,publisher-manuscript,medline,other,pmc-scan
30411046,PMC6210061,10.1021/acsomega.8b01853,PMC006xxxxxx/PMC6210061.xml,,,,,,,,,
30411016,PMC6210062,10.1021/acsomega.8b01707,PMC006xxxxxx/PMC6210062.xml,,,,,,,,,
30411050,PMC6210063,10.1021/acsomega.8b01713,PMC006xxxxxx/PMC6210063.xml,,,,,,,,,
30411007,PMC6210064,10.1021/acsomega.8b01451,PMC006xxxxxx/PMC6210064.xml,,,,,,,,,
30411065,PMC6210065,10.1021/acsomega.8b01488,PMC006xxxxxx/PMC6210065.xml,,,,,,,,,
30411033,PMC6210067,10.1021/acsomega.8b01913,PMC006xxxxxx/PMC6210067.xml,,,,,,,,,
30411015,PMC6210068,10.1021/acsomega.8b01237,PMC006xxxxxx/PMC6210068.xml,,,,,,,,,
30411001,PMC6210069,10.1021/acsomega.8b01174,PMC006xxxxxx/PMC6210069.xml,,,,,,,,,
30411017,PMC6210072,10.1021/acsomega.8b02337,PMC006xxxxxx/PMC6210072.xml,,,,,,,,,
30411023,PMC6210073,10.1021/acsomega.8b01045,PMC006xxxxxx/PMC6210073.xml,,,,,,,,,
30411064,PMC6210074,10.1021/acsomega.8b01725,PMC006xxxxxx/PMC6210074.xml,,,,,,,,,
30411058,PMC6210075,10.1021/acsomega.8b01625,PMC006xxxxxx/PMC6210075.xml,,,,,,,,,
30411056,PMC6210076,10.1021/acsomega.8b01526,PMC006xxxxxx/PMC6210076.xml,,,,,,,,,
30411018,PMC6210078,10.1021/acsomega.8b02276,PMC006xxxxxx/PMC6210078.xml,,,,,,,,,
30411059,PMC6210079,10.1021/acsomega.8b01772,PMC006xxxxxx/PMC6210079.xml,,,,,,,,,
30272958,PMC6210165,10.1021/acs.biochem.8b00918,PMC006xxxxxx/PMC6210165.xml,,,,,,,,,
30533604,PMC6211338,10.1128/MRA.00840-18,PMC006xxxxxx/PMC6211338.xml,MRA00840-18,,,,,,,,
30533611,PMC6211345,10.1128/MRA.00807-18,PMC006xxxxxx/PMC6211345.xml,MRA00807-18,,,,,,,,
30533870,PMC6211354,10.1128/MRA.00803-18,PMC006xxxxxx/PMC6211354.xml,MRA00803-18,,,,,,,,
30392007,PMC6211784,10.14423/SMJ.0000000000000889,PMC006xxxxxx/PMC6211784.xml,SMJ50621,,,00012,,,,,
30277996,PMC6211785,10.2106/JBJS.17.00790,PMC006xxxxxx/PMC6211785.xml,JBJS-D-17-00790,,,00005,,,,,
,PMC6211817,10.1634/theoncologist.2018-MA-1,PMC006xxxxxx/PMC6211817.xml,,,,,,,,,
30297899,PMC6211844,10.1038/s41591-018-0205-5,PMC006xxxxxx/PMC6211844.xml,,NIHMS978403,,,,,,,
,PMC6212297,10.1002/rcr2.337,PMC006xxxxxx/PMC6212297.xml,RCR2337,,,,,,,,
30356210,PMC6212315,10.1038/s41586-018-0628-7,PMC006xxxxxx/PMC6212315.xml,,NIHMS1504512,,,,,,,
30333626,PMC6212318,10.1038/s41586-018-0633-x,PMC006xxxxxx/PMC6212318.xml,,NIHMS1504009,,,,,,,
30224672,PMC6212323,10.1038/s41592-018-0111-2,PMC006xxxxxx/PMC6212323.xml,,NIHMS1501928,,,,,,,
30456190,PMC6212617,10.21037/tau.2018.09.08,PMC006xxxxxx/PMC6212617.xml,tau-07-05-875,,,,,,,,
30456186,PMC6212618,10.21037/tau.2018.08.03,PMC006xxxxxx/PMC6212618.xml,tau-07-05-831,,,,,,,,
30456181,PMC6212619,10.21037/tau.2018.07.21,PMC006xxxxxx/PMC6212619.xml,tau-07-05-774,,,,,,,,
30456191,PMC6212620,10.21037/tau.2018.08.01,PMC006xxxxxx/PMC6212620.xml,tau-07-05-879,,,,,,,,
30456180,PMC6212621,10.21037/tau.2018.07.19,PMC006xxxxxx/PMC6212621.xml,tau-07-05-766,,,,,,,,
30456192,PMC6212622,10.21037/tau.2018.08.23,PMC006xxxxxx/PMC6212622.xml,tau-07-05-887,,,,,,,,
30456187,PMC6212623,10.21037/tau.2018.08.26,PMC006xxxxxx/PMC6212623.xml,tau-07-05-844,,,,,,,,
30456189,PMC6212624,10.21037/tau.2018.07.18,PMC006xxxxxx/PMC6212624.xml,tau-07-05-864,,,,,,,,
30456184,PMC6212625,10.21037/tau.2018.08.04,PMC006xxxxxx/PMC6212625.xml,tau-07-05-814,,,,,,,,
30456188,PMC6212626,10.21037/tau.2018.08.27,PMC006xxxxxx/PMC6212626.xml,tau-07-05-855,,,,,,,,
30456185,PMC6212627,10.21037/tau.2018.07.17,PMC006xxxxxx/PMC6212627.xml,tau-07-05-824,,,,,,,,
30456182,PMC6212628,10.21037/tau.2018.08.28,PMC006xxxxxx/PMC6212628.xml,tau-07-05-783,,,,,,,,
30456179,PMC6212629,10.21037/tau.2018.09.13,PMC006xxxxxx/PMC6212629.xml,tau-07-05-765,,,,,,,,
30456193,PMC6212630,10.21037/tau.2018.07.13,PMC006xxxxxx/PMC6212630.xml,tau-07-05-903,,,,,,,,
30456183,PMC6212631,10.21037/tau.2018.08.25,PMC006xxxxxx/PMC6212631.xml,tau-07-05-804,,,,,,,,
,PMC6212637,10.1002/2211-5463.12297,PMC006xxxxxx/PMC6212637.xml,FEB412297,,,,,,,,
30102382,PMC6212721,10.1093/nar/gky722,PMC006xxxxxx/PMC6212721.xml,gky722,,,,,,,,
30239795,PMC6212770,10.1093/nar/gky838,PMC006xxxxxx/PMC6212770.xml,gky838,,,,,,,,
30377282,PMC6212830,10.1128/mBio.01896-18,PMC006xxxxxx/PMC6212830.xml,mBio01896-18,,,,,,,,
30296824,PMC6213025,10.1021/jacs.8b09618,PMC006xxxxxx/PMC6213025.xml,,,,,,,,,
30280894,PMC6213027,10.1021/jacs.8b08041,PMC006xxxxxx/PMC6213027.xml,,,,,,,,,
30270615,PMC6213029,10.1021/acsami.8b10992,PMC006xxxxxx/PMC6213029.xml,,,,,,,,,
,PMC6213271,10.14814/phy2.13433,PMC006xxxxxx/PMC6213271.xml,PHY213433,,,,,,,,
30416215,PMC6213558,10.1002/ange.201508289,PMC006xxxxxx/PMC6213558.xml,ANGE201508289,,,,,,,,
30377346,PMC6214191,10.1038/s41592-018-0173-1,PMC006xxxxxx/PMC6214191.xml,,NIHMS1505982,,,,,,,
28902834,PMC6214350,10.1038/nature23902,PMC006xxxxxx/PMC6214350.xml,,NIHMS898685,,,,,,,
30358145,PMC6214358,10.1002/oby.22321,PMC006xxxxxx/PMC6214358.xml,,NIHMS1505553,,,,,,,
30377379,PMC6214364,10.1038/s41592-018-0189-6,PMC006xxxxxx/PMC6214364.xml,,NIHMS1508802,,,,,,,
29662203,PMC6214371,10.1038/s41591-018-0006-x,PMC006xxxxxx/PMC6214371.xml,,NIHMS939207,,,,,,,
30416893,PMC6214405,10.1109/JTEHM.2018.2870589,PMC006xxxxxx/PMC6214405.xml,1900709,,,,,,,,
30393782,PMC6214480,10.1128/MRA.01025-18,PMC006xxxxxx/PMC6214480.xml,MRA01025-18,,,,,,,,
30224810,PMC6214619,10.1038/s41593-018-0227-9,PMC006xxxxxx/PMC6214619.xml,,NIHMS1503939,,,,,,,
29977037,PMC6214714,10.1038/s41374-018-0093-9,PMC006xxxxxx/PMC6214714.xml,,NIHMS966387,,,,,,,
29955087,PMC6214735,10.1038/s41374-018-0092-x,PMC006xxxxxx/PMC6214735.xml,,NIHMS967467,,,,,,,
30143751,PMC6214746,10.1038/s41374-018-0101-0,PMC006xxxxxx/PMC6214746.xml,,NIHMS967906,,,,,,,
30061598,PMC6214843,10.1038/s41594-018-0093-x,PMC006xxxxxx/PMC6214843.xml,,NIHMS977256,,,,,,,
30402520,PMC6215061,10.29252/beat-060408,PMC006xxxxxx/PMC6215061.xml,,,,,,,,,
30402524,PMC6215062,10.29252/beat-060412,PMC006xxxxxx/PMC6215062.xml,,,,,,,,,
30402531,PMC6215063,10.29252/beat-060419,PMC006xxxxxx/PMC6215063.xml,,,,,,,,,
30402522,PMC6215064,10.29252/beat-060410,PMC006xxxxxx/PMC6215064.xml,,,,,,,,,
30402521,PMC6215065,10.29252/beat-060409,PMC006xxxxxx/PMC6215065.xml,,,,,,,,,
30402527,PMC6215066,10.29252/beat-060415,PMC006xxxxxx/PMC6215066.xml,,,,,,,,,
30402530,PMC6215067,10.29252/beat-060418,PMC006xxxxxx/PMC6215067.xml,,,,,,,,,
30402528,PMC6215068,10.29252/beat-060416,PMC006xxxxxx/PMC6215068.xml,,,,,,,,,
30402513,PMC6215069,10.29252/beat-060401,PMC006xxxxxx/PMC6215069.xml,,,,,,,,,
30402518,PMC6215070,10.29252/beat-060406,PMC006xxxxxx/PMC6215070.xml,,,,,,,,,
30402529,PMC6215071,10.29252/beat-060417,PMC006xxxxxx/PMC6215071.xml,,,,,,,,,
30402516,PMC6215072,10.29252/beat-060404,PMC006xxxxxx/PMC6215072.xml,,,,,,,,,
30402517,PMC6215073,10.29252/beat-060405,PMC006xxxxxx/PMC6215073.xml,,,,,,,,,
30402515,PMC6215074,10.29252/beat-060403,PMC006xxxxxx/PMC6215074.xml,,,,,,,,,
30402519,PMC6215075,10.29252/beat-060407,PMC006xxxxxx/PMC6215075.xml,,,,,,,,,
30402526,PMC6215076,10.29252/beat-060414,PMC006xxxxxx/PMC6215076.xml,,,,,,,,,
30402514,PMC6215077,10.29252/beat-060402,PMC006xxxxxx/PMC6215077.xml,,,,,,,,,
30402523,PMC6215078,10.29252/beat-060411,PMC006xxxxxx/PMC6215078.xml,,,,,,,,,
30402525,PMC6215079,10.29252/beat-060413,PMC006xxxxxx/PMC6215079.xml,,,,,,,,,
30464838,PMC6215240,10.1302/2046-3758.710.BJR-2018-0085.R1,PMC006xxxxxx/PMC6215240.xml,10.1302_2046-3758.710.BJR-2018-0085.R1,,,,,,,,
30464837,PMC6215242,10.1302/2046-3758.710.BJR-2017-0319.R1,PMC006xxxxxx/PMC6215242.xml,10.1302_2046-3758.710.BJR-2017-0319.R1,,,,,,,,
30464835,PMC6215244,10.1302/2046-3758.710.BJR-2018-0015.R2,PMC006xxxxxx/PMC6215244.xml,10.1302_2046-3758.710.BJR-2018-0015.R2,,,,,,,,
30464836,PMC6215245,10.1302/2046-3758.710.BJR-2018-0004.R2,PMC006xxxxxx/PMC6215245.xml,10.1302_2046-3758.710.BJR-2018-0004.R2,,,,,,,,
30361701,PMC6215453,10.1038/s41556-018-0216-y,PMC006xxxxxx/PMC6215453.xml,,NIHMS1507071,,,,,,,
29991799,PMC6215478,10.1038/s41388-018-0399-5,PMC006xxxxxx/PMC6215478.xml,,EMS78113,,,,,,,
29967527,PMC6215481,10.1038/s41390-018-0071-3,PMC006xxxxxx/PMC6215481.xml,,EMS77942,,,,,,,
30185931,PMC6215529,10.1038/s41372-018-0213-9,PMC006xxxxxx/PMC6215529.xml,,NIHMS1502617,,,,,,,
26641932,PMC6215714,10.1038/nchembio.1978,PMC006xxxxxx/PMC6215714.xml,,NIHMS733602,,,,,,,
29728702,PMC6215750,10.1038/s41380-018-0062-0,PMC006xxxxxx/PMC6215750.xml,,NIHMS957264,,,,,,,
29728704,PMC6215751,10.1038/s41380-018-0064-y,PMC006xxxxxx/PMC6215751.xml,,NIHMS945769,,,,,,,
29728703,PMC6215755,10.1038/s41380-018-0061-1,PMC006xxxxxx/PMC6215755.xml,,NIHMS944710,,,,,,,
29881994,PMC6215775,10.1007/s00401-018-1870-7,PMC006xxxxxx/PMC6215775.xml,1870,,,,,,,,
,PMC6215935,10.1111/jdi.12737,PMC006xxxxxx/PMC6215935.xml,JDI12737,,,,,,,,
30351147,PMC6216113,10.1021/acs.jpcb.8b06938,PMC006xxxxxx/PMC6216113.xml,,,,,,,,,
30131345,PMC6216581,10.1534/genetics.118.301229,PMC006xxxxxx/PMC6216581.xml,301229,,,,,,,,
30068527,PMC6216582,10.1534/genetics.118.301344,PMC006xxxxxx/PMC6216582.xml,301344,,,,,,,,
30072376,PMC6216587,10.1534/genetics.118.301050,PMC006xxxxxx/PMC6216587.xml,301050,,,,,,,,
30287515,PMC6216592,10.1534/genetics.118.300243,PMC006xxxxxx/PMC6216592.xml,300243,,,,,,,,
30411003,PMC6217515,10.1021/acsomega.8b01142,PMC006xxxxxx/PMC6217515.xml,,,,,,,,,
30411002,PMC6217517,10.1021/acsomega.8b01465,PMC006xxxxxx/PMC6217517.xml,,,,,,,,,
30411004,PMC6217522,10.1021/acsomega.8b01814,PMC006xxxxxx/PMC6217522.xml,,,,,,,,,
30411005,PMC6217523,10.1021/acsomega.8b01089,PMC006xxxxxx/PMC6217523.xml,,,,,,,,,
30411006,PMC6217525,10.1021/acsomega.8b01698,PMC006xxxxxx/PMC6217525.xml,,,,,,,,,
30411008,PMC6217527,10.1021/acsomega.8b01881,PMC006xxxxxx/PMC6217527.xml,,,,,,,,,
30411009,PMC6217528,10.1021/acsomega.8b01360,PMC006xxxxxx/PMC6217528.xml,,,,,,,,,
30411010,PMC6217529,10.1021/acsomega.8b01476,PMC006xxxxxx/PMC6217529.xml,,,,,,,,,
30411011,PMC6217530,10.1021/acsomega.8b01146,PMC006xxxxxx/PMC6217530.xml,,,,,,,,,
30411012,PMC6217531,10.1021/acsomega.8b02024,PMC006xxxxxx/PMC6217531.xml,,,,,,,,,
30411013,PMC6217532,10.1021/acsomega.8b02015,PMC006xxxxxx/PMC6217532.xml,,,,,,,,,
30411014,PMC6217551,10.1021/acsomega.8b01591,PMC006xxxxxx/PMC6217551.xml,,,,,,,,,
30411019,PMC6217576,10.1021/acsomega.8b01875,PMC006xxxxxx/PMC6217576.xml,,,,,,,,,
30411021,PMC6217578,10.1021/acsomega.8b01850,PMC006xxxxxx/PMC6217578.xml,,,,,,,,,
30411020,PMC6217580,10.1021/acsomega.8b01737,PMC006xxxxxx/PMC6217580.xml,,,,,,,,,
30411022,PMC6217583,10.1021/acsomega.8b01812,PMC006xxxxxx/PMC6217583.xml,,,,,,,,,
30411024,PMC6217585,10.1021/acsomega.8b01999,PMC006xxxxxx/PMC6217585.xml,,,,,,,,,
30411025,PMC6217588,10.1021/acsomega.8b01702,PMC006xxxxxx/PMC6217588.xml,,,,,,,,,
30411026,PMC6217589,10.1021/acsomega.8b01074,PMC006xxxxxx/PMC6217589.xml,,,,,,,,,
30411029,PMC6217593,10.1021/acsomega.8b01487,PMC006xxxxxx/PMC6217593.xml,,,,,,,,,
30411030,PMC6217594,10.1021/acsomega.8b01833,PMC006xxxxxx/PMC6217594.xml,,,,,,,,,
30411027,PMC6217595,10.1021/acsomega.8b01120,PMC006xxxxxx/PMC6217595.xml,,,,,,,,,
30411028,PMC6217596,10.1021/acsomega.8b01505,PMC006xxxxxx/PMC6217596.xml,,,,,,,,,
30411032,PMC6217607,10.1021/acsomega.8b02055,PMC006xxxxxx/PMC6217607.xml,,,,,,,,,
30411031,PMC6217608,10.1021/acsomega.8b01919,PMC006xxxxxx/PMC6217608.xml,,,,,,,,,
30411034,PMC6217609,10.1021/acsomega.8b02307,PMC006xxxxxx/PMC6217609.xml,,,,,,,,,
30411035,PMC6217623,10.1021/acsomega.8b01404,PMC006xxxxxx/PMC6217623.xml,,,,,,,,,
30411036,PMC6217631,10.1021/acsomega.8b01260,PMC006xxxxxx/PMC6217631.xml,,,,,,,,,
30411038,PMC6217634,10.1021/acsomega.8b01743,PMC006xxxxxx/PMC6217634.xml,,,,,,,,,
30411037,PMC6217637,10.1021/acsomega.8b01916,PMC006xxxxxx/PMC6217637.xml,,,,,,,,,
30411039,PMC6217639,10.1021/acsomega.8b00840,PMC006xxxxxx/PMC6217639.xml,,,,,,,,,
30411040,PMC6217640,10.1021/acsomega.8b01571,PMC006xxxxxx/PMC6217640.xml,,,,,,,,,
30411041,PMC6217645,10.1021/acsomega.7b02017,PMC006xxxxxx/PMC6217645.xml,,,,,,,,,
30411042,PMC6217646,10.1021/acsomega.8b00389,PMC006xxxxxx/PMC6217646.xml,,,,,,,,,
30411044,PMC6217647,10.1021/acsomega.8b01859,PMC006xxxxxx/PMC6217647.xml,,,,,,,,,
30411043,PMC6217649,10.1021/acsomega.8b01514,PMC006xxxxxx/PMC6217649.xml,,,,,,,,,
30411047,PMC6217651,10.1021/acsomega.8b01903,PMC006xxxxxx/PMC6217651.xml,,,,,,,,,
30411048,PMC6217652,10.1021/acsomega.8b01326,PMC006xxxxxx/PMC6217652.xml,,,,,,,,,
30411049,PMC6217653,10.1021/acsomega.8b02057,PMC006xxxxxx/PMC6217653.xml,,,,,,,,,
30411045,PMC6217654,10.1021/acsomega.8b01481,PMC006xxxxxx/PMC6217654.xml,,,,,,,,,
30411051,PMC6217657,10.1021/acsomega.8b01980,PMC006xxxxxx/PMC6217657.xml,,,,,,,,,
30411052,PMC6217659,10.1021/acsomega.8b01753,PMC006xxxxxx/PMC6217659.xml,,,,,,,,,
30411053,PMC6217674,10.1021/acsomega.8b02311,PMC006xxxxxx/PMC6217674.xml,,,,,,,,,
30411055,PMC6217680,10.1021/acsomega.8b01619,PMC006xxxxxx/PMC6217680.xml,,,,,,,,,
30411054,PMC6217681,10.1021/acsomega.8b01760,PMC006xxxxxx/PMC6217681.xml,,,,,,,,,
30411057,PMC6217686,10.1021/acsomega.8b01926,PMC006xxxxxx/PMC6217686.xml,,,,,,,,,
30411061,PMC6217687,10.1021/acsomega.7b02016,PMC006xxxxxx/PMC6217687.xml,,,,,,,,,
30411062,PMC6217689,10.1021/acsomega.8b00993,PMC006xxxxxx/PMC6217689.xml,,,,,,,,,
30411060,PMC6217691,10.1021/acsomega.8b01189,PMC006xxxxxx/PMC6217691.xml,,,,,,,,,
30411063,PMC6217693,10.1021/acsomega.8b02225,PMC006xxxxxx/PMC6217693.xml,,,,,,,,,
30411066,PMC6217695,10.1021/acsomega.8b00969,PMC006xxxxxx/PMC6217695.xml,,,,,,,,,
30411067,PMC6217696,10.1021/acsomega.8b01894,PMC006xxxxxx/PMC6217696.xml,,,,,,,,,
30411068,PMC6217697,10.1021/acsomega.8b01660,PMC006xxxxxx/PMC6217697.xml,,,,,,,,,
30411069,PMC6217699,10.1021/acsomega.8b01265,PMC006xxxxxx/PMC6217699.xml,,,,,,,,,
30166621,PMC6217794,10.1038/s41372-018-0205-9,PMC006xxxxxx/PMC6217794.xml,,NIHMS1503083,,,,,,,
29713037,PMC6217814,10.1038/s41557-018-0020-0,PMC006xxxxxx/PMC6217814.xml,,NIHMS938571,,,,,,,
30061678,PMC6217922,10.1038/s41556-018-0155-7,PMC006xxxxxx/PMC6217922.xml,,EMS78427,,,,,,,
30111840,PMC6217926,10.1038/s41586-018-0423-5,PMC006xxxxxx/PMC6217926.xml,,EMS78389,,,,,,,
30416534,PMC6217931,10.1038/s41567-018-0234-5,PMC006xxxxxx/PMC6217931.xml,,EMS78453,,,,,,,
30333578,PMC6217936,10.1038/s41586-018-0591-3,PMC006xxxxxx/PMC6217936.xml,,EMS78980,,,,,,,
30349080,PMC6217937,10.1038/s41564-018-0258-8,PMC006xxxxxx/PMC6217937.xml,,EMS79355,,,,,,,
30297749,PMC6217971,10.1038/s41559-018-0683-3,PMC006xxxxxx/PMC6217971.xml,,EMS79373,,,,,,,
30411000,PMC6217978,10.1038/s41893-018-0150-9,PMC006xxxxxx/PMC6217978.xml,,EMS79414,,,,,,,
30349091,PMC6217981,10.1038/s41559-018-0689-x,PMC006xxxxxx/PMC6217981.xml,,EMS79450,,,,,,,
30416586,PMC6217982,10.1038/s41558-018-0312-9,PMC006xxxxxx/PMC6217982.xml,,EMS79697,,,,,,,
30349092,PMC6217985,10.1038/s41559-018-0691-3,PMC006xxxxxx/PMC6217985.xml,,EMS79451,,,,,,,
30411087,PMC6217996,10.1017/pen.2018.16,PMC006xxxxxx/PMC6217996.xml,00016,,S2513988618000160,,,,,,
30275466,PMC6217997,10.1038/s41559-018-0670-8,PMC006xxxxxx/PMC6217997.xml,,EMS79090,,,,,,,
30406209,PMC6217998,10.1038/s41562-017-0279-y,PMC006xxxxxx/PMC6217998.xml,,EMS75258,,,,,,,
30346733,PMC6217999,10.1021/jacs.8b09326,PMC006xxxxxx/PMC6217999.xml,,,,,,,,,
30416585,PMC6218011,10.1038/s41558-018-0263-1,PMC006xxxxxx/PMC6218011.xml,,EMS78815,,,,,,,
29043777,PMC6218015,10.1021/acschembio.7b00708,PMC006xxxxxx/PMC6218015.xml,,,,,,,,,
30296093,PMC6218103,10.1021/acs.jpclett.8b02567,PMC006xxxxxx/PMC6218103.xml,,,,,,,,,
30194072,PMC6218217,10.1534/genetics.118.301500,PMC006xxxxxx/PMC6218217.xml,301500,,,,,,,,
30401762,PMC6218221,10.1534/genetics.118.301146,PMC006xxxxxx/PMC6218221.xml,301146,,,,,,,,
30401764,PMC6218223,10.1534/genetics.118.300847,PMC006xxxxxx/PMC6218223.xml,300847,,,,,,,,
30401765,PMC6218225,10.1534/genetics.118.301466,PMC006xxxxxx/PMC6218225.xml,301466,,,,,,,,
30401766,PMC6218226,10.1534/genetics.118.301613,PMC006xxxxxx/PMC6218226.xml,301613,,,,,,,,
30401763,PMC6218227,10.1534/genetics.118.301453,PMC006xxxxxx/PMC6218227.xml,301453,,,,,,,,
30206186,PMC6218228,10.1534/genetics.118.301421,PMC006xxxxxx/PMC6218228.xml,301421,,,,,,,,
30350659,PMC6218879,10.1021/acs.orglett.8b02232,PMC006xxxxxx/PMC6218879.xml,,,,,,,,,
30272448,PMC6218880,10.1021/acs.joc.8b01342,PMC006xxxxxx/PMC6218880.xml,,,,,,,,,
29790674,PMC6219391,10.1002/ppul.24043,PMC006xxxxxx/PMC6219391.xml,PPUL24043,,,,,,,,
30401815,PMC6219515,10.1038/s41467-018-07156-3,PMC006xxxxxx/PMC6219515.xml,7156,,,,,,,,
30333629,PMC6219627,10.1038/s41586-018-0636-7,PMC006xxxxxx/PMC6219627.xml,,NIHMS1504429,,,,,,,
30232454,PMC6219705,10.1038/s41586-018-0557-5,PMC006xxxxxx/PMC6219705.xml,,EMS79088,,,,,,,
30417029,PMC6219820,10.1021/acsphotonics.8b00835,PMC006xxxxxx/PMC6219820.xml,,,,,,,,,
30416841,PMC6219851,10.1021/acscatal.8b03094,PMC006xxxxxx/PMC6219851.xml,,,,,,,,,
30416255,PMC6219852,10.1021/acs.iecr.8b02765,PMC006xxxxxx/PMC6219852.xml,,,,,,,,,
30089895,PMC6219899,10.1038/s41393-018-0187-7,PMC006xxxxxx/PMC6219899.xml,,VAPA1500765,,,,,,,
30374087,PMC6219906,10.1038/s41594-018-0141-6,PMC006xxxxxx/PMC6219906.xml,,NIHMS1506482,,,,,,,
30297778,PMC6219929,10.1038/s41594-018-0136-3,PMC006xxxxxx/PMC6219929.xml,,NIHMS1505440,,,,,,,
29732882,PMC6220359,10.1021/acs.inorgchem.8b00619,PMC006xxxxxx/PMC6220359.xml,,,,,,,,,
30222359,PMC6220360,10.1021/acs.molpharmaceut.8b00388,PMC006xxxxxx/PMC6220360.xml,,,,,,,,,
30335399,PMC6220361,10.1021/acs.molpharmaceut.8b00518,PMC006xxxxxx/PMC6220361.xml,,,,,,,,,
30354145,PMC6220362,10.1021/acs.molpharmaceut.8b00766,PMC006xxxxxx/PMC6220362.xml,,,,,,,,,
30229649,PMC6220363,10.1021/acs.jproteome.8b00455,PMC006xxxxxx/PMC6220363.xml,,,,,,,,,
30226781,PMC6220366,10.1021/acs.jproteome.8b00458,PMC006xxxxxx/PMC6220366.xml,,,,,,,,,
30406181,PMC6220575,10.1523/ENEURO.0379-18.2018,PMC006xxxxxx/PMC6220575.xml,eN-ERR-0379-18,,,,,,,,
30406185,PMC6220579,10.1523/ENEURO.0373-18.2018,PMC006xxxxxx/PMC6220579.xml,eN-ERR-0373-18,,,,,,,,
29950725,PMC6220708,10.1038/s41586-018-0255-3,PMC006xxxxxx/PMC6220708.xml,,NIHMS969002,,,,,,,
29764284,PMC6220752,10.1080/10253890.2018.1470238,PMC006xxxxxx/PMC6220752.xml,1470238,,,,,,,,
30289609,PMC6220865,10.1111/jch.13375,PMC006xxxxxx/PMC6220865.xml,JCH13375,,,,,,,,
30277642,PMC6220879,10.1111/jch.13372,PMC006xxxxxx/PMC6220879.xml,JCH13372,,,,,,,,
30416529,PMC6220897,10.7573/dic.212555,PMC006xxxxxx/PMC6220897.xml,dic-7-212555,,,,,,,,
30416528,PMC6220898,10.7573/dic.212552,PMC006xxxxxx/PMC6220898.xml,dic-7-212552,,,,,,,,
30080936,PMC6221016,10.1002/bit.26813,PMC006xxxxxx/PMC6221016.xml,BIT26813,,,,,,,,
30136280,PMC6221029,10.1002/jcp.26833,PMC006xxxxxx/PMC6221029.xml,JCP26833,,,,,,,,
30259526,PMC6221154,10.1002/jso.25233,PMC006xxxxxx/PMC6221154.xml,JSO25233,,,,,,,,
30209391,PMC6221200,10.1038/s41586-018-0498-z,PMC006xxxxxx/PMC6221200.xml,,NIHMS1502928,,,,,,,
30416641,PMC6221369,10.1021/acs.jpcc.8b08238,PMC006xxxxxx/PMC6221369.xml,,,,,,,,,
30416210,PMC6221370,10.1021/acs.macromol.8b01441,PMC006xxxxxx/PMC6221370.xml,,,,,,,,,
30351094,PMC6221371,10.1021/acs.jpca.8b07923,PMC006xxxxxx/PMC6221371.xml,,,,,,,,,
30380894,PMC6221372,10.1021/acs.jpclett.8b02461,PMC006xxxxxx/PMC6221372.xml,,,,,,,,,
29938497,PMC6221373,10.1021/acs.jafc.8b02070,PMC006xxxxxx/PMC6221373.xml,,,,,,,,,
30247922,PMC6221374,10.1021/acs.molpharmaceut.8b00840,PMC006xxxxxx/PMC6221374.xml,,,,,,,,,
29557864,PMC6221377,10.2106/JBJS.17.00797,PMC006xxxxxx/PMC6221377.xml,JBJS-D-17-00797,,,00005,,,,,
29701621,PMC6221389,10.1097/DSS.0000000000001529,PMC006xxxxxx/PMC6221389.xml,DS-00132-2016,,,00010,,,,,
30473925,PMC6221413,10.2106/JBJS.ST.N.00116,PMC006xxxxxx/PMC6221413.xml,jbjsest.n00116,,,,,,,,
30473926,PMC6221414,10.2106/JBJS.ST.N.00099,PMC006xxxxxx/PMC6221414.xml,jbjsest.n00099,,,,,,,,
30473924,PMC6221415,10.2106/JBJS.ST.O.00015,PMC006xxxxxx/PMC6221415.xml,jbjsest.o00015,,,,,,,,
30473922,PMC6221416,10.2106/JBJS.ST.N.00102,PMC006xxxxxx/PMC6221416.xml,jbjsest.n00102,,,,,,,,
30473914,PMC6221417,10.2106/JBJS.ST.N.00020,PMC006xxxxxx/PMC6221417.xml,jbjsest.n00020,,,,,,,,
30473909,PMC6221418,10.2106/JBJS.ST.N.00036,PMC006xxxxxx/PMC6221418.xml,jbjsest.n00036,,,,,,,,
30473923,PMC6221419,10.2106/JBJS.ST.N.00106,PMC006xxxxxx/PMC6221419.xml,jbjsest.n00106,,,,,,,,
30473921,PMC6221420,10.2106/JBJS.ST.N.00101,PMC006xxxxxx/PMC6221420.xml,jbjsest.n00101,,,,,,,,
30473913,PMC6221421,10.2106/JBJS.ST.N.00103,PMC006xxxxxx/PMC6221421.xml,jbjsest.n00103,,,,,,,,
30473912,PMC6221422,10.2106/JBJS.ST.M.00076,PMC006xxxxxx/PMC6221422.xml,jbjsest.m00076,,,,,,,,
30473910,PMC6221424,10.2106/JBJS.ST.N.00100,PMC006xxxxxx/PMC6221424.xml,jbjsest.n00100,,,,,,,,
30473920,PMC6221426,10.2106/JBJS.ST.N.00017,PMC006xxxxxx/PMC6221426.xml,jbjsest.n00017,,,,,,,,
30473911,PMC6221427,10.2106/JBJS.ST.N.00006,PMC006xxxxxx/PMC6221427.xml,jbjsest.n00006,,,,,,,,
30473918,PMC6221428,10.2106/JBJS.ST.N.00096,PMC006xxxxxx/PMC6221428.xml,jbjsest.n00096,,,,,,,,
