pmid,pmc,publisher-id,doi,File,manuscript,pii,coden,art-access-id,publisher-manuscript,other,pmc-scan,medline
28386598,PMC5364451,,10.1021/acscentsci.7b00009,PMC005xxxxxx/PMC5364451.xml,,,,,,,,
28386595,PMC5364452,,10.1021/acscentsci.6b00356,PMC005xxxxxx/PMC5364452.xml,,,,,,,,
28386596,PMC5364453,,10.1021/acscentsci.6b00365,PMC005xxxxxx/PMC5364453.xml,,,,,,,,
28386601,PMC5364454,,10.1021/acscentsci.7b00028,PMC005xxxxxx/PMC5364454.xml,,,,,,,,
28386597,PMC5364455,,10.1021/acscentsci.6b00368,PMC005xxxxxx/PMC5364455.xml,,,,,,,,
28386594,PMC5364456,,10.1021/acscentsci.6b00371,PMC005xxxxxx/PMC5364456.xml,,,,,,,,
28386600,PMC5364457,,10.1021/acscentsci.7b00019,PMC005xxxxxx/PMC5364457.xml,,,,,,,,
28356613,PMC5364723,,10.1021/acs.chemmater.6b05143,PMC005xxxxxx/PMC5364723.xml,,,,,,,,
28252941,PMC5364944,,10.1021/acsami.7b02765,PMC005xxxxxx/PMC5364944.xml,,,,,,,,
28302996,PMC5364954,902813,10.12659/AJCR.902813,PMC005xxxxxx/PMC5364954.xml,,,,,,,,
28301445,PMC5365048,900066,10.12659/MSM.900066,PMC005xxxxxx/PMC5365048.xml,,,,,,,,
28298621,PMC5365049,900320,10.12659/MSM.900320,PMC005xxxxxx/PMC5365049.xml,,,,,,,,
28165510,PMC5365074,,10.1038/nsmb.3378,PMC005xxxxxx/PMC5365074.xml,NIHMS843851,,,,,,,
28345077,PMC5365094,,10.1145/2835776.2835832,PMC005xxxxxx/PMC5365094.xml,NIHMS768084,,,,,,,
28166209,PMC5365139,,10.1038/nchembio.2310,PMC005xxxxxx/PMC5365139.xml,EMS70632,,,,,,,
28357416,PMC5365176,,10.1021/acsomega.6b00486,PMC005xxxxxx/PMC5365176.xml,,,,,,,,
28382187,PMC5365335,900504,10.12659/PJR.900504,PMC005xxxxxx/PMC5365335.xml,,,,,,,,
28348923,PMC5365400,170007,10.1055/s-0037-1601866,PMC005xxxxxx/PMC5365400.xml,,,,,,,,
28273065,PMC5366070,,10.1038/nature21411,PMC005xxxxxx/PMC5366070.xml,EMS71147,,,,,,,
27669441,PMC5366272,,10.1038/onc.2016.353,PMC005xxxxxx/PMC5366272.xml,NIHMS811210,,,,,,,
,PMC5367072,EVA12422,10.1111/eva.12422,PMC005xxxxxx/PMC5367072.xml,,,,,,,,
28352501,PMC5367147,160255crc,10.1055/s-0037-1601315,PMC005xxxxxx/PMC5367147.xml,,,,,,,,
28260023,PMC5367353,or-37-04-2382,10.3892/or.2017.5478,PMC005xxxxxx/PMC5367353.xml,,,,,,,,
28352500,PMC5367437,160302cr,10.1055/s-0037-1599796,PMC005xxxxxx/PMC5367437.xml,,,,,,,,
28338692,PMC5367466,,10.1038/nchem.2673,PMC005xxxxxx/PMC5367466.xml,HHMIMS823204,,,,,,,
28146455,PMC5367489,SIH50127,10.1097/SIH.0000000000000219,PMC005xxxxxx/PMC5367489.xml,,,,00012,,,,
26312613,PMC5367503,SIH50020,10.1097/SIH.0000000000000106,PMC005xxxxxx/PMC5367503.xml,,,,00001,,,,
28157829,PMC5367507,JAM-D-16-00123,10.1097/ADM.0000000000000288,PMC005xxxxxx/PMC5367507.xml,,,,,,,,
27741033,PMC5367509,QAIV16633,10.1097/QAI.0000000000001138,PMC005xxxxxx/PMC5367509.xml,,,,00020,,,,
28302997,PMC5367840,902557,10.12659/MSMBR.902557,PMC005xxxxxx/PMC5367840.xml,,,,,,,,
28302994,PMC5367841,903892,10.12659/MSM.903892,PMC005xxxxxx/PMC5367841.xml,,,,,,,,
28315572,PMC5367850,900523,10.12659/MSM.900523,PMC005xxxxxx/PMC5367850.xml,,,,,,,,
28306706,PMC5367851,900212,10.12659/MSM.900212,PMC005xxxxxx/PMC5367851.xml,,,,,,,,
28314866,PMC5367852,900420,10.12659/MSM.900420,PMC005xxxxxx/PMC5367852.xml,,,,,,,,
28408786,PMC5367859,9236,10.1007/s00332-015-9236-y,PMC005xxxxxx/PMC5367859.xml,,,,,,,,
28100911,PMC5367940,,10.1038/jhg.2016.161,PMC005xxxxxx/PMC5367940.xml,NIHMS835126,,,,,,,
27670767,PMC5368017,,10.1038/tpj.2016.67,PMC005xxxxxx/PMC5368017.xml,NIHMS813231,,,,,,,
28352499,PMC5368044,160053,10.1055/s-0037-1601304,PMC005xxxxxx/PMC5368044.xml,,,,,,,,
27535569,PMC5368202,475,10.1007/s12576-016-0475-y,PMC005xxxxxx/PMC5368202.xml,,,,,,,,
27573166,PMC5368213,479,10.1007/s12576-016-0479-7,PMC005xxxxxx/PMC5368213.xml,,,,,,,,
28335605,PMC5368682,,10.1021/acs.jnatprod.6b00772,PMC005xxxxxx/PMC5368682.xml,,,,,,,,
28067513,PMC5368683,,10.1021/acs.jnatprod.6b00923,PMC005xxxxxx/PMC5368683.xml,,,,,,,,
28199101,PMC5368684,,10.1021/acs.jnatprod.6b01085,PMC005xxxxxx/PMC5368684.xml,,,,,,,,
28185457,PMC5368688,,10.1021/acs.jnatprod.6b00970,PMC005xxxxxx/PMC5368688.xml,,,,,,,,
,PMC5368955,PRP2256,10.1002/prp2.256,PMC005xxxxxx/PMC5368955.xml,,,,,,,,
28367354,PMC5369175,,10.1021/acscatal.6b03665,PMC005xxxxxx/PMC5369175.xml,,,,,,,,
26818469,PMC5369231,00348,10.1017/ice.2015.348,PMC005xxxxxx/PMC5369231.xml,,,,,,,,
28166214,PMC5369770,,10.1038/ng.3786,PMC005xxxxxx/PMC5369770.xml,NIHMS843536,,,,,,,
28367353,PMC5370080,,10.1021/acscatal.6b03459,PMC005xxxxxx/PMC5370080.xml,,,,,,,,
28003643,PMC5370204,,10.1038/jhg.2016.151,PMC005xxxxxx/PMC5370204.xml,CAMS6356,,,,,,,
27841878,PMC5370207,,10.1038/ng.3715,PMC005xxxxxx/PMC5370207.xml,NIHMS822596,,,,,,,
,PMC5370230,MGG3240,10.1002/mgg3.240,PMC005xxxxxx/PMC5370230.xml,,,,,,,,
28367496,PMC5370237,,10.1055/s-0043-100507,PMC005xxxxxx/PMC5370237.xml,,,,,,,,
28315901,PMC5370388,900033,10.12659/MSM.900033,PMC005xxxxxx/PMC5370388.xml,,,,,,,,
28321112,PMC5370389,902889,10.12659/MSM.902889,PMC005xxxxxx/PMC5370389.xml,,,,,,,,
28316328,PMC5370397,900313,10.12659/MSM.900313,PMC005xxxxxx/PMC5370397.xml,,,,,,,,
28319054,PMC5370427,899976,10.12659/MSM.899976,PMC005xxxxxx/PMC5370427.xml,,,,,,,,
28392852,PMC5370428,899626,10.12659/PJR.899626,PMC005xxxxxx/PMC5370428.xml,,,,,,,,
23263715,PMC5370746,,10.1097/MD.0b013e31827781fd,PMC005xxxxxx/PMC5370746.xml,,,,081fd,,,,
23263717,PMC5370747,,10.1097/MD.0b013e31827dea11,PMC005xxxxxx/PMC5370747.xml,,,,0ea11,,,,
23269233,PMC5370748,,10.1097/MD.0b013e31827ebba1,PMC005xxxxxx/PMC5370748.xml,,,,0bba1,,,,
23263718,PMC5370750,,10.1097/MD.0b013e31827f602a,PMC005xxxxxx/PMC5370750.xml,,,,0602a,,,,
27537560,PMC5370787,,10.1097/MD.0000000000004344,PMC005xxxxxx/PMC5370787.xml,,,,04344,,,,
27119979,PMC5371393,,10.1021/acs.jmedchem.5b02001,PMC005xxxxxx/PMC5371393.xml,,,,,,,,
28361011,PMC5371510,160310cr,10.1055/s-0037-1601305,PMC005xxxxxx/PMC5371510.xml,,,,,,,,
,PMC5371542,PHY212921,10.14814/phy2.12921,PMC005xxxxxx/PMC5371542.xml,,,,,,,,
28273422,PMC5371924,,10.1021/acsnano.6b07302,PMC005xxxxxx/PMC5371924.xml,,,,,,,,
28208019,PMC5371925,,10.1021/acsnano.6b08449,PMC005xxxxxx/PMC5371925.xml,,,,,,,,
28191929,PMC5371926,,10.1021/acsnano.6b08228,PMC005xxxxxx/PMC5371926.xml,,,,,,,,
28102670,PMC5371927,,10.1021/acsnano.6b07735,PMC005xxxxxx/PMC5371927.xml,,,,,,,,
28221763,PMC5371928,,10.1021/acsnano.6b07313,PMC005xxxxxx/PMC5371928.xml,,,,,,,,
28290206,PMC5371978,,10.1021/acsnano.6b06040,PMC005xxxxxx/PMC5371978.xml,,,,,,,,
27798621,PMC5372217,,10.1038/nmat4781,PMC005xxxxxx/PMC5372217.xml,NIHMS818734,,,,,,,
27820799,PMC5372219,,10.1038/nchembio.2211,PMC005xxxxxx/PMC5372219.xml,NIHMS811153,,,,,,,
28241141,PMC5372383,,10.1038/nature21687,PMC005xxxxxx/PMC5372383.xml,NIHMS850328,,,,,,,
27681505,PMC5372779,10.1089/cmb.2016.0100,10.1089/cmb.2016.0100,PMC005xxxxxx/PMC5372779.xml,,,,,,,,
28195694,PMC5372991,,10.1021/acsnano.7b00624,PMC005xxxxxx/PMC5372991.xml,,,,,,,,
28159165,PMC5373482,S0272-5231(16)30123-X,10.1016/j.ccm.2016.11.002,PMC005xxxxxx/PMC5373482.xml,,,,,,,,
28349665,PMC5373489,,10.1002/oby.21791,PMC005xxxxxx/PMC5373489.xml,NIHMS844659,,,,,,,
28349668,PMC5373497,,10.1002/oby.21790,PMC005xxxxxx/PMC5373497.xml,NIHMS844660,,,,,,,
28349667,PMC5373498,,10.1002/oby.21799,PMC005xxxxxx/PMC5373498.xml,NIHMS846137,,,,,,,
28164700,PMC5373566,,10.1021/acs.est.6b05151,PMC005xxxxxx/PMC5373566.xml,,,,,,,,
26709410,PMC5373567,,10.1021/acs.analchem.5b04051,PMC005xxxxxx/PMC5373567.xml,,,,,,,,
28128554,PMC5373568,,10.1021/acs.jnatprod.6b00478,PMC005xxxxxx/PMC5373568.xml,,,,,,,,
28325889,PMC5373817,902059,10.12659/AJCR.902059,PMC005xxxxxx/PMC5373817.xml,,,,,,,,
28331172,PMC5373818,902320,10.12659/AJCR.902320,PMC005xxxxxx/PMC5373818.xml,,,,,,,,
28321110,PMC5373819,901528,10.12659/AJCR.901528,PMC005xxxxxx/PMC5373819.xml,,,,,,,,
28192395,PMC5373847,,10.1038/nn.4503,PMC005xxxxxx/PMC5373847.xml,CAMS6511,,,,,,,
28367358,PMC5373902,160086,10.1055/s-0037-1599124,PMC005xxxxxx/PMC5373902.xml,,,,,,,,
28240820,PMC5373933,,10.1002/oby.21785,PMC005xxxxxx/PMC5373933.xml,NIHMS843023,,,,,,,
28224713,PMC5373949,,10.1002/oby.21773,PMC005xxxxxx/PMC5373949.xml,NIHMS838539,,,,,,,
28261952,PMC5373958,,10.1002/oby.21806,PMC005xxxxxx/PMC5373958.xml,NIHMS849347,,,,,,,
28236433,PMC5373959,,10.1002/oby.21762,PMC005xxxxxx/PMC5373959.xml,NIHMS835638,,,,,,,
28224759,PMC5373963,,10.1002/oby.21775,PMC005xxxxxx/PMC5373963.xml,NIHMS840622,,,,,,,
27828937,PMC5373972,,10.1038/pr.2016.237,PMC005xxxxxx/PMC5373972.xml,NIHMS828582,,,,,,,
27893721,PMC5373977,,10.1038/pr.2016.259,PMC005xxxxxx/PMC5373977.xml,NIHMS832132,,,,,,,
28245098,PMC5373980,,10.1002/oby.21782,PMC005xxxxxx/PMC5373980.xml,NIHMS841403,,,,,,,
28245099,PMC5373981,,10.1002/oby.21793,PMC005xxxxxx/PMC5373981.xml,NIHMS844993,,,,,,,
28288113,PMC5373987,,10.1038/ng.3815,PMC005xxxxxx/PMC5373987.xml,NIHMS853757,,,,,,,
28218916,PMC5373994,,10.1038/nn.4507,PMC005xxxxxx/PMC5373994.xml,NIHMS845774,,,,,,,
27996967,PMC5373995,,10.1038/gt.2016.87,PMC005xxxxxx/PMC5373995.xml,NIHMS836822,,,,,,,
28250408,PMC5374000,,10.1038/nn.4516,PMC005xxxxxx/PMC5374000.xml,HHMIMS847611,,,,,,,
28218758,PMC5374001,,10.1038/ng.3793,PMC005xxxxxx/PMC5374001.xml,NIHMS846978,,,,,,,
28024156,PMC5374005,,10.1038/nmat4822,PMC005xxxxxx/PMC5374005.xml,NIHMS828935,,,,,,,
27941807,PMC5374007,,10.1038/nmat4829,PMC005xxxxxx/PMC5374007.xml,NIHMS831959,,,,,,,
28250409,PMC5374008,,10.1038/nn.4519,PMC005xxxxxx/PMC5374008.xml,NIHMS848560,,,,,,,
28263317,PMC5374016,,10.1038/ng.3805,PMC005xxxxxx/PMC5374016.xml,NIHMS851433,,,,,,,
28218914,PMC5374017,,10.1038/nn.4509,PMC005xxxxxx/PMC5374017.xml,NIHMS846962,,,,,,,
27748758,PMC5374018,,10.1038/onc.2016.350,PMC005xxxxxx/PMC5374018.xml,NIHMS811209,,,,,,,
28218915,PMC5374019,,10.1038/nn.4510,PMC005xxxxxx/PMC5374019.xml,NIHMS846960,,,,,,,
28024082,PMC5374020,,10.1038/gt.2016.88,PMC005xxxxxx/PMC5374020.xml,NIHMS834529,,,,,,,
28192394,PMC5374021,,10.1038/nn.4498,PMC005xxxxxx/PMC5374021.xml,NIHMS843526,,,,,,,
28321130,PMC5374023,,10.1038/nature21676,PMC005xxxxxx/PMC5374023.xml,NIHMS848564,,,,,,,
28263301,PMC5374025,,10.1038/nn.4520,PMC005xxxxxx/PMC5374025.xml,NIHMS848559,,,,,,,
28250456,PMC5374027,,10.1038/ng.3804,PMC005xxxxxx/PMC5374027.xml,NIHMS849668,,,,,,,
28218759,PMC5374036,,10.1038/ng.3795,PMC005xxxxxx/PMC5374036.xml,NIHMS847281,,,,,,,
28191889,PMC5374041,,10.1038/ng.3792,PMC005xxxxxx/PMC5374041.xml,NIHMS846201,,,,,,,
28386145,PMC5374098,JST.JSTAGE/ahc/16032,10.1267/ahc.16032,PMC005xxxxxx/PMC5374098.xml,,,,,16032,,,
28386146,PMC5374099,JST.JSTAGE/ahc/16025,10.1267/ahc.16025,PMC005xxxxxx/PMC5374099.xml,,,,,16025,,,
28386147,PMC5374100,JST.JSTAGE/ahc/16035,10.1267/ahc.16035,PMC005xxxxxx/PMC5374100.xml,,,,,16035,,,
28386148,PMC5374101,JST.JSTAGE/ahc/16024,10.1267/ahc.16024,PMC005xxxxxx/PMC5374101.xml,,,,,16024,,,
28386149,PMC5374102,JST.JSTAGE/ahc/17003,10.1267/ahc.17003,PMC005xxxxxx/PMC5374102.xml,,,,,17003,,,
28386150,PMC5374103,JST.JSTAGE/ahc/16034,10.1267/ahc.16034,PMC005xxxxxx/PMC5374103.xml,,,,,16034,,,
28367357,PMC5374276,160075,10.1055/s-0037-1598200,PMC005xxxxxx/PMC5374276.xml,,,,,,,,
28281754,PMC5374491,,10.1021/jacs.7b01446,PMC005xxxxxx/PMC5374491.xml,,,,,,,,
28230365,PMC5374492,,10.1021/jacs.6b11851,PMC005xxxxxx/PMC5374492.xml,,,,,,,,
28328867,PMC5374805,899618,10.12659/MSM.899618,PMC005xxxxxx/PMC5374805.xml,,,,,,,,
28323814,PMC5374806,900327,10.12659/MSM.900327,PMC005xxxxxx/PMC5374806.xml,,,,,,,,
28316327,PMC5374889,901455,10.12659/AJCR.901455,PMC005xxxxxx/PMC5374889.xml,,,,,,,,
28325888,PMC5374890,899309,10.12659/MSM.899309,PMC005xxxxxx/PMC5374890.xml,,,,,,,,
28333907,PMC5374988,900622,10.12659/MSM.900622,PMC005xxxxxx/PMC5374988.xml,,,,,,,,
28276646,PMC5375022,,10.1002/oby.21809,PMC005xxxxxx/PMC5375022.xml,NIHMS849664,,,,,,,
28273070,PMC5375031,,10.1038/nature21705,PMC005xxxxxx/PMC5375031.xml,NIHMS852753,,,,,,,
28392853,PMC5375175,899949,10.12659/PJR.899949,PMC005xxxxxx/PMC5375175.xml,,,,,,,,
28331173,PMC5375176,898848,10.12659/MSM.898848,PMC005xxxxxx/PMC5375176.xml,,,,,,,,
28336907,PMC5375177,901267,10.12659/AJCR.901267,PMC005xxxxxx/PMC5375177.xml,,,,,,,,
28079473,PMC5375616,ypgh-111-76,10.1080/20477724.2016.1275465,PMC005xxxxxx/PMC5375616.xml,,,,,,,,
28081672,PMC5375617,ypgh-111-69,10.1080/20477724.2016.1275464,PMC005xxxxxx/PMC5375617.xml,,,,,,,,
28382120,PMC5375700,0392or,10.1055/s-0036-1583306,PMC005xxxxxx/PMC5375700.xml,,,,,,,,
28382117,PMC5375701,0511or,10.1055/s-0036-1593728,PMC005xxxxxx/PMC5375701.xml,,,,,,,,
28382125,PMC5375702,0492or,10.1055/s-0036-1593835,PMC005xxxxxx/PMC5375702.xml,,,,,,,,
28382122,PMC5375703,0423or,10.1055/s-0036-1584266,PMC005xxxxxx/PMC5375703.xml,,,,,,,,
28382128,PMC5375704,2122,10.1055/s-0037-1599276,PMC005xxxxxx/PMC5375704.xml,,,,,,,,
28382131,PMC5375705,2125,10.1055/s-0037-1599785,PMC005xxxxxx/PMC5375705.xml,,,,,,,,
28382129,PMC5375706,2123,10.1055/s-0037-1599242,PMC005xxxxxx/PMC5375706.xml,,,,,,,,
28382114,PMC5375707,editorial21v2,10.1055/s-0037-1600519,PMC005xxxxxx/PMC5375707.xml,,,,,,,,
28382121,PMC5375708,0424or,10.1055/s-0036-1583526,PMC005xxxxxx/PMC5375708.xml,,,,,,,,
28382127,PMC5375709,2121,10.1055/s-0037-1599241,PMC005xxxxxx/PMC5375709.xml,,,,,,,,
28382124,PMC5375710,0436or,10.1055/s-0036-1584362,PMC005xxxxxx/PMC5375710.xml,,,,,,,,
28382130,PMC5375711,2124,10.1055/s-0037-1599784,PMC005xxxxxx/PMC5375711.xml,,,,,,,,
28382119,PMC5375712,0404or,10.1055/s-0036-1583527,PMC005xxxxxx/PMC5375712.xml,,,,,,,,
28382123,PMC5375713,0417or,10.1055/s-0036-1584228,PMC005xxxxxx/PMC5375713.xml,,,,,,,,
28382115,PMC5375947,0524or,10.1055/s-0037-1598035,PMC005xxxxxx/PMC5375947.xml,,,,,,,,
28382126,PMC5375948,0466or,10.1055/s-0036-1594020,PMC005xxxxxx/PMC5375948.xml,,,,,,,,
28382118,PMC5375949,0484or,10.1055/s-0036-1593834,PMC005xxxxxx/PMC5375949.xml,,,,,,,,
28382116,PMC5375950,0468,10.1055/s-0037-1598598,PMC005xxxxxx/PMC5375950.xml,,,,,,,,
28382323,PMC5375955,,10.1055/s-0043-101694,PMC005xxxxxx/PMC5375955.xml,,,,,,,,
28382322,PMC5375956,,10.1055/s-0043-102935,PMC005xxxxxx/PMC5375956.xml,,,,,,,,
28067896,PMC5376226,,10.1038/labinvest.2016.141,PMC005xxxxxx/PMC5376226.xml,NIHMS831616,,,,,,,
28192419,PMC5376227,,10.1038/nmeth.4179,PMC005xxxxxx/PMC5376227.xml,NIHMS843531,,,,,,,
28250419,PMC5376231,,10.1038/ncb3481,PMC005xxxxxx/PMC5376231.xml,EMS71283,,,,,,,
28192420,PMC5376236,,10.1038/nmeth.4178,PMC005xxxxxx/PMC5376236.xml,NIHMS842721,,,,,,,
28263957,PMC5376238,,10.1038/ncb3486,PMC005xxxxxx/PMC5376238.xml,NIHMS849667,,,,,,,
28319092,PMC5376241,,10.1038/ncb3491,PMC005xxxxxx/PMC5376241.xml,NIHMS852359,,,,,,,
28218899,PMC5376497,,10.1038/nmeth.4182,PMC005xxxxxx/PMC5376497.xml,EMS71148,,,,,,,
28263961,PMC5376499,,10.1038/nmeth.4220,PMC005xxxxxx/PMC5376499.xml,EMS71488,,,,,,,
28392810,PMC5376540,jod-13-143,,PMC005xxxxxx/PMC5376540.xml,,,,,,,,
28392811,PMC5376541,jod-13-151,,PMC005xxxxxx/PMC5376541.xml,,,,,,,,
28392812,PMC5376542,jod-13-157,,PMC005xxxxxx/PMC5376542.xml,,,,,,,,
28392813,PMC5376543,jod-13-168,,PMC005xxxxxx/PMC5376543.xml,,,,,,,,
28392814,PMC5376544,jod-13-176,,PMC005xxxxxx/PMC5376544.xml,,,,,,,,
28392815,PMC5376545,jod-13-184,,PMC005xxxxxx/PMC5376545.xml,,,,,,,,
28392816,PMC5376546,jod-13-193,,PMC005xxxxxx/PMC5376546.xml,,,,,,,,
28392817,PMC5376547,jod-13-199,,PMC005xxxxxx/PMC5376547.xml,,,,,,,,
28392818,PMC5376548,jod-13-207,,PMC005xxxxxx/PMC5376548.xml,,,,,,,,
28392819,PMC5376549,jod-13-215,,PMC005xxxxxx/PMC5376549.xml,,,,,,,,
28258117,PMC5376655,10.1302_2046-3758.63.BJR-2016-0289.R1,10.1302/2046-3758.63.BJR-2016-0289.R1,PMC005xxxxxx/PMC5376655.xml,,,,,,,,
28360084,PMC5376656,10.1302_2046-3758.63.BJR-2016-0207.R1,10.1302/2046-3758.63.BJR-2016-0207.R1,PMC005xxxxxx/PMC5376656.xml,,,,,,,,
28258116,PMC5376657,10.1302_2046-3758.63.2000639,10.1302/2046-3758.63.2000639,PMC005xxxxxx/PMC5376657.xml,,,,,,,,
28258115,PMC5376658,10.1302_2046-3758.63.BJR-2016-0083,10.1302/2046-3758.63.BJR-2016-0083,PMC005xxxxxx/PMC5376658.xml,,,,,,,,
28298321,PMC5376659,10.1302_2046-3758.63.BJR-2016-0237.R1,10.1302/2046-3758.63.BJR-2016-0237.R1,PMC005xxxxxx/PMC5376659.xml,,,,,,,,
28360085,PMC5376660,10.1302_2046-3758.63.BJR-2016-0151.R2,10.1302/2046-3758.63.BJR-2016-0151.R2,PMC005xxxxxx/PMC5376660.xml,,,,,,,,
28360083,PMC5376661,10.1302_2046-3758.63.BJR-2015-0021.R1,10.1302/2046-3758.63.BJR-2015-0021.R1,PMC005xxxxxx/PMC5376661.xml,,,,,,,,
28347978,PMC5376662,10.1302_2046-3758.63.BJR-2016-0193,10.1302/2046-3758.63.BJR-2016-0193,PMC005xxxxxx/PMC5376662.xml,,,,,,,,
28288986,PMC5376663,10.1302_2046-3758.63.BJR-2016-0125.R1,10.1302/2046-3758.63.BJR-2016-0125.R1,PMC005xxxxxx/PMC5376663.xml,,,,,,,,
,PMC5376742,ACN3352,10.1002/acn3.352,PMC005xxxxxx/PMC5376742.xml,,,,,,,,
28393131,PMC5377267,,10.1021/acsomega.6b00436,PMC005xxxxxx/PMC5377267.xml,,,,,,,,
28263599,PMC5377269,,10.1021/acs.jpcb.7b00510,PMC005xxxxxx/PMC5377269.xml,,,,,,,,
28393137,PMC5377270,,10.1021/acsomega.6b00489,PMC005xxxxxx/PMC5377270.xml,,,,,,,,
28393134,PMC5377271,,10.1021/acsomega.6b00468,PMC005xxxxxx/PMC5377271.xml,,,,,,,,
28393132,PMC5377273,,10.1021/acsomega.6b00395,PMC005xxxxxx/PMC5377273.xml,,,,,,,,
28393133,PMC5377274,,10.1021/acsomega.7b00078,PMC005xxxxxx/PMC5377274.xml,,,,,,,,
28393136,PMC5377275,,10.1021/acsomega.7b00109,PMC005xxxxxx/PMC5377275.xml,,,,,,,,
28393135,PMC5377278,,10.1021/acsomega.7b00072,PMC005xxxxxx/PMC5377278.xml,,,,,,,,
28393130,PMC5377279,,10.1021/acsomega.6b00514,PMC005xxxxxx/PMC5377279.xml,,,,,,,,
28393138,PMC5377281,,10.1021/acsomega.6b00547,PMC005xxxxxx/PMC5377281.xml,,,,,,,,
,PMC5377387,FEB412113,10.1002/2211-5463.12113,PMC005xxxxxx/PMC5377387.xml,,,,,,,,
,PMC5377402,JCSM12151,10.1002/jcsm.12151,PMC005xxxxxx/PMC5377402.xml,,,,,,JCSM.12151,,
28392826,PMC5378057,dic-6-212298,10.7573/dic.212298,PMC005xxxxxx/PMC5378057.xml,,,,,,,,
28392884,PMC5378067,,10.1021/acs.jpcc.6b12097,PMC005xxxxxx/PMC5378067.xml,,,,,,,,
28179367,PMC5378104,192823,10.1534/genetics.116.192823,PMC005xxxxxx/PMC5378104.xml,,,,,,,,
28159755,PMC5378117,194811,10.1534/genetics.116.194811,PMC005xxxxxx/PMC5378117.xml,,,,,,,,
28159751,PMC5378119,197533,10.1534/genetics.116.197533,PMC005xxxxxx/PMC5378119.xml,,,,,,,,
28392854,PMC5378275,900643,10.12659/PJR.900643,PMC005xxxxxx/PMC5378275.xml,,,,,,,,
28336909,PMC5378276,900631,10.12659/MSM.900631,PMC005xxxxxx/PMC5378276.xml,,,,,,,,
28336906,PMC5378277,903518,10.12659/MSMBR.903518,PMC005xxxxxx/PMC5378277.xml,,,,,,,,
28344312,PMC5378297,902590,10.12659/AJCR.902590,PMC005xxxxxx/PMC5378297.xml,,,,,,,,
28339424,PMC5378299,901003,10.12659/MSM.901003,PMC005xxxxxx/PMC5378299.xml,,,,,,,,
28341823,PMC5378300,902444,10.12659/AJCR.902444,PMC005xxxxxx/PMC5378300.xml,,,,,,,,
28099413,PMC5378303,,10.1038/nature21049,PMC005xxxxxx/PMC5378303.xml,EMS70753,,,,,,,
28329757,PMC5378308,,10.1038/nature21682,PMC005xxxxxx/PMC5378308.xml,EMS71387,,,,,,,
28135241,PMC5378483,,10.1038/nn.4492,PMC005xxxxxx/PMC5378483.xml,CAMS6451,,,,,,,
28382327,PMC5378546,,10.1055/s-0043-102936,PMC005xxxxxx/PMC5378546.xml,,,,,,,,
28382325,PMC5378547,,10.1055/s-0043-101697,PMC005xxxxxx/PMC5378547.xml,,,,,,,,
28382324,PMC5378548,,10.1055/s-0043-102402,PMC005xxxxxx/PMC5378548.xml,,,,,,,,
28382328,PMC5378549,,10.1055/s-0043-103681,PMC005xxxxxx/PMC5378549.xml,,,,,,,,
28382326,PMC5378550,,10.1055/s-0043-101695,PMC005xxxxxx/PMC5378550.xml,,,,,,,,
28166102,PMC5378648,,10.1097/EDE.0000000000000641,PMC005xxxxxx/PMC5378648.xml,,,,00015,,,,
27694892,PMC5378666,,10.1038/onc.2016.358,PMC005xxxxxx/PMC5378666.xml,NIHMS809364,,,,,,,
27698403,PMC5378677,,10.1038/tpj.2016.69,PMC005xxxxxx/PMC5378677.xml,NIHMS813233,,,,,,,
27698430,PMC5378681,,10.1038/mp.2016.160,PMC005xxxxxx/PMC5378681.xml,NIHMS810268,,,,,,,
,PMC5378871,CCR3676,10.1002/ccr3.676,PMC005xxxxxx/PMC5378871.xml,,,,,,,,
27856607,PMC5379051,er01a,10.2337/db17-er01a,PMC005xxxxxx/PMC5379051.xml,,,,,,,,
28368276,PMC5379167,S2053230X17002680,10.1107/S2053230X17002680,PMC005xxxxxx/PMC5379167.xml,,,ACSFEN,,,,,
,PMC5379216,,10.4081/mi.2017.6985,PMC005xxxxxx/PMC5379216.xml,,,,,,,,
,PMC5379220,,10.4081/mi.2017.6782,PMC005xxxxxx/PMC5379220.xml,,,,,,,,
28240543,PMC5379249,,10.1021/acs.analchem.6b03324,PMC005xxxxxx/PMC5379249.xml,,,,,,,,
28392603,PMC5379250,,10.1021/acs.macromol.6b02632,PMC005xxxxxx/PMC5379250.xml,,,,,,,,
27936622,PMC5379252,,10.1021/acs.chemrestox.6b00380,PMC005xxxxxx/PMC5379252.xml,,,,,,,,
28257192,PMC5380121,,10.1021/jacs.7b00070,PMC005xxxxxx/PMC5380121.xml,,,,,,,,
28348360,PMC5380192,902391,10.12659/AJCR.902391,PMC005xxxxxx/PMC5380192.xml,,,,,,,,
28343234,PMC5380193,900693,10.12659/MSM.900693,PMC005xxxxxx/PMC5380193.xml,,,,,,,,
28343233,PMC5380194,899476,10.12659/MSM.899476,PMC005xxxxxx/PMC5380194.xml,,,,,,,,
28346398,PMC5380195,900754,10.12659/MSM.900754,PMC005xxxxxx/PMC5380195.xml,,,,,,,,
27909306,PMC5380219,,10.1038/leu.2016.370,PMC005xxxxxx/PMC5380219.xml,EMS70615,,,,,,,
26735015,PMC5380221,,10.1038/nature16498,PMC005xxxxxx/PMC5380221.xml,EMS66220,,,,,,,
